index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
61,Core Retail Sales_1,AUDUSD,2,0.87,307.5,238.6,[129.1 178.4],[ 97.7 140.9],[ 78.3 132.3],[48.6 85.5],[50.7 91.5],[49.2 93.6],[32.2 54.1],[25.  48.6],[21.4 41.8],[20.6 40.7],"(array([36.3, 51. ]),)","(array([32.9, 49.9]),)","(array([27.8, 49. ]),)","(array([23. , 43.9]),)","(array([12.9, 29.3]),)","(array([11.1, 23.6]),)"
62,Core Retail Sales_1.5,AUDUSD,2,0.895,398.9,319.0,[165.9 233. ],[133.1 185.9],[ 98.9 169.7],[ 61.7 110. ],[ 66.9 122. ],[ 71.3 122.6],[49.4 84.8],[47.2 87.4],[42.8 75.6],[52.5 82.9],"(array([57., 79.]),)","(array([55. , 80.7]),)","(array([27.8, 49. ]),)","(array([23. , 43.9]),)","(array([12.9, 29.3]),)","(array([11.1, 23.6]),)"
63,Core Retail Sales_2,AUDUSD,2,0.89,542.9,389.1,[220.7 322.2],[162.7 226.4],[142.9 254.1],[ 88.6 151.4],[ 77.9 143.8],[ 74.2 129.5],[ 71.9 116.5],[ 69.7 118.6],[50.9 93.8],[58.2 95.5],"(array([ 78.5, 107.9]),)","(array([ 72.2, 108.4]),)","(array([28.5, 49.8]),)","(array([23. , 43.9]),)","(array([13.3, 29.8]),)","(array([11.1, 23.6]),)"
64,Core Retail Sales_2.5,AUDUSD,2,0.86,606.6,463.0,[245.1 361.5],[186.9 276.1],[150.  275.1],[ 90.2 154.4],[ 95.1 176. ],[ 96.7 171.3],[ 77.  126.1],[ 70.2 119.8],[ 71.2 130.7],[ 80.4 136.7],"(array([ 93.8, 129.4]),)","(array([ 80.3, 118.3]),)","(array([28.5, 49.8]),)","(array([23. , 43.9]),)","(array([13.3, 29.8]),)","(array([11.1, 23.6]),)"
65,Core Retail Sales_3,AUDUSD,2,0.97,697.5,514.8,[284.5 413. ],[219.2 295.6],[168.3 299. ],[100.1 164.7],[116.2 205.6],[119.2 185.4],[104.  160.8],[102.  154.1],[ 85.1 153.4],[104.  164.9],"(array([103. , 143.9]),)","(array([ 81.2, 123.2]),)","(array([28.5, 49.8]),)","(array([23. , 43.9]),)","(array([13.3, 29.8]),)","(array([11.1, 23.6]),)"
66,Core Retail Sales_3.5,AUDUSD,2,0.865,708.6,519.7,[292.1 416.5],[226.1 293.6],[175.2 306.1],[106.1 166.2],[116.9 206.7],[120.  187.7],[108.5 170.4],[103.7 157.9],[ 88.  160.5],[106.9 171.6],"(array([110.4, 158.3]),)","(array([ 85.7, 132.6]),)","(array([28.5, 49.8]),)","(array([23. , 43.9]),)","(array([13.3, 29.8]),)","(array([11.1, 23.6]),)"
67,Core Retail Sales_4,AUDUSD,2,0.865,729.6,544.0999999999999,[301.6 428. ],[235.2 308.9],[181.9 313.4],[107.2 166.5],[119.8 214.2],[128.  206.6],[117.9 187. ],[115.6 180.6],[102.3 182.1],[124.  191.3],"(array([108.4, 158.7]),)","(array([ 85.1, 134.6]),)","(array([29.3, 50.5]),)","(array([23. , 43.9]),)","(array([13.7, 30.4]),)","(array([11.1, 23.6]),)"
68,Credit Card Spending (YoY)_0.5,AUDUSD,4,0.77,334.2,246.0,[117.6 216.6],[ 99.7 146.3],[ 61.3 135. ],[53.6 91.6],[ 56.3 124.9],[ 46.1 104.8],[ 9.9 22.2],[ 6.8 18. ],[ 8.8 20.5],[11.8 24.3],"(array([18.8, 28.2]),)","(array([17.5, 27.4]),)","(array([41. , 88.2]),)","(array([36. , 49.6]),)","(array([23. , 49.6]),)","(array([17.5, 29.2]),)"
69,Credit Card Spending (YoY)_1,AUDUSD,3,0.5866666666666667,413.1,326.20000000000005,[146.1 267. ],[132.8 193.4],[ 76.1 172.8],[ 61.8 113. ],[ 70.  149.9],[ 71.  148.1],[22.8 44.5],[17.4 40.6],[22.4 45.3],[24.7 44.4],"(array([35.6, 51.5]),)","(array([40.2, 54.4]),)","(array([40.9, 89.5]),)","(array([36. , 49.6]),)","(array([22.8, 50.1]),)","(array([17.5, 29.2]),)"
70,Credit Card Spending (YoY)_1.5,AUDUSD,2,0.875,491.6,371.2,[170.4 321.2],[157.6 213.6],[ 89.3 216.1],[ 68.6 127.1],[ 81.1 168.2],[ 89.  165.4],[39.9 72.2],[21.6 51.1],[34.6 69.6],[51.8 86.5],"(array([53.9, 76. ]),)","(array([63.6, 80.1]),)","(array([40.8, 89.4]),)","(array([36. , 49.6]),)","(array([22.3, 48.8]),)","(array([17.5, 29.2]),)"
71,Credit Card Spending (YoY)_2,AUDUSD,2,0.865,544.7,421.8,[193.3 351.4],[175.2 246.6],[100.2 230.6],[ 68.6 127.1],[ 93.1 196.6],[106.6 198.7],[52.4 93.9],[21.6 51.1],[48.5 93.5],[ 67.2 107.2],"(array([68.1, 96.5]),)","(array([66.7, 88.9]),)","(array([40.7, 90.4]),)","(array([36. , 49.6]),)","(array([22.1, 49. ]),)","(array([17.5, 29.2]),)"
72,Credit Card Spending (YoY)_2.5,AUDUSD,2,0.88,611.6,454.5,[221.9 389.7],[187.8 266.7],[114.  251.9],[ 68.6 127.1],[107.9 222. ],[119.2 214.5],[ 70.9 123.9],[21.6 51.1],[ 67.2 124.4],[ 83.5 133.4],"(array([ 87.7, 124.8]),)","(array([ 82.9, 115.3]),)","(array([40.8, 91.4]),)","(array([36. , 49.6]),)","(array([22. , 49.1]),)","(array([17.5, 29.2]),)"
73,Credit Card Spending (YoY)_3,AUDUSD,2,0.82,652.8,468.9,[240.9 411.9],[196.1 272.8],[125.5 272.1],[ 68.6 127.1],[115.4 233.3],[127.5 224.1],[ 84.4 147.8],[21.6 51.1],[ 81.1 147.4],[110.7 162.9],"(array([104.9, 149.5]),)","(array([100.2, 140.6]),)","(array([40.4, 91.2]),)","(array([36. , 49.6]),)","(array([21.6, 48.7]),)","(array([17.5, 29.2]),)"
74,Credit Card Spending (YoY)_3.5,AUDUSD,4,0.945,727.8,515.5,[270.2 457.6],[223.2 292.3],[146.5 310.6],[ 85.4 159.5],[123.7 241.7],[137.7 236.9],[106.7 181.3],[ 63.8 149.4],[ 98.8 177.1],[131.2 193.6],"(array([118.9, 172.6]),)","(array([ 97.2, 151.6]),)","(array([39.7, 90.3]),)","(array([36. , 49.6]),)","(array([21. , 47.6]),)","(array([17.5, 29.2]),)"
75,Credit Card Spending (YoY)_4,AUDUSD,3,0.9366666666666666,784.9000000000001,539.2,[291.1 493.8],[233.7 305.5],[157.2 332.5],[ 88.1 165.7],[133.9 260.3],[145.6 250.9],[121.1 207.3],[ 65.8 154.9],[118.6 209.5],[146.3 216.5],"(array([139.5, 202.5]),)","(array([114.3, 182. ]),)","(array([39.7, 90.3]),)","(array([36. , 49.6]),)","(array([21. , 47.6]),)","(array([17.5, 29.2]),)"
76,Current Account_0.5,AUDUSD,3,0.9266666666666666,272.6,229.8,[103.3 169.3],[ 85.2 144.6],[48.4 97.7],[37.7 61.1],[ 54.8 120.7],[ 47.5 107. ],[12.8 25. ],[10.9 23.5],[13.1 25.4],[15.1 24.9],"(array([20.3, 29. ]),)","(array([15.7, 24.7]),)","(array([32.1, 62. ]),)","(array([25.6, 38.2]),)","(array([19.3, 42. ]),)","(array([13.7, 22.4]),)"
77,Current Account_1,AUDUSD,2,0.96,334.9,286.5,[131.5 203.4],[112.6 173.9],[ 65.2 121.9],[ 63.9 107.6],[ 66.4 138.6],[ 48.7 111.2],[27.1 48.9],[34.1 56.3],[24.7 47. ],[21.9 40.8],"(array([37.1, 51.9]),)","(array([34.7, 50.5]),)","(array([30.4, 63.2]),)","(array([25.2, 37.8]),)","(array([18., 43.]),)","(array([13.9, 22.4]),)"
78,Current Account_1.5,AUDUSD,2,0.915,403.2,347.3,[158.7 244.5],[140.3 207. ],[ 78.4 144.4],[ 84.1 134. ],[ 80.3 163.9],[ 56.2 116.1],[43.4 79.4],[48.7 84.2],[43.4 78.1],[39.6 71.7],"(array([54.8, 79.7]),)","(array([50.7, 71.6]),)","(array([30.4, 63.2]),)","(array([25.2, 37.8]),)","(array([18., 43.]),)","(array([13.9, 22.4]),)"
79,Current Account_2,AUDUSD,3,0.5933333333333334,540.4,490.8,[214.9 325.5],[204.  286.8],[ 90.7 168. ],[101.5 164.5],[124.2 237. ],[102.5 179.2],[47.4 88. ],[54.6 95.9],[ 63.8 106.9],[ 61.  101.3],"(array([ 74.5, 102.7]),)","(array([71.7, 96.7]),)","(array([30.4, 63.2]),)","(array([25.2, 37.8]),)","(array([18., 43.]),)","(array([13.9, 22.4]),)"
80,Current Account_2.5,AUDUSD,2,0.81,590.3,549.7,[243.9 346.4],[234.4 315.3],[103.9 188.8],[113.5 191.4],[140.  259.5],[120.9 210.2],[ 63.2 121.5],[ 66. 122.],[ 77.3 128.1],[ 70.7 121.8],"(array([ 93.3, 129.1]),)","(array([ 92.8, 131.8]),)","(array([30.4, 63.2]),)","(array([25.2, 37.8]),)","(array([18., 43.]),)","(array([13.9, 22.4]),)"
81,Current Account_3,AUDUSD,2,0.87,626.8,606.9,[260.9 365.9],[257.7 349.2],[112. 212.],[128.4 232.3],[148.9 270.9],[129.3 223.3],[ 65.7 127.9],[ 70.6 133.5],[ 92.9 157. ],[ 83.2 148.1],"(array([103.9, 147.1]),)","(array([110. , 150.8]),)","(array([30.4, 63.2]),)","(array([25.2, 37.8]),)","(array([18., 43.]),)","(array([13.9, 22.4]),)"
82,Current Account_3.5,AUDUSD,2,0.96,659.2,638.9,[281.2 378. ],[280.  358.9],[125.5 225.5],[148.3 248.8],[155.7 281.2],[131.7 224.2],[110.4 194.6],[131.1 212.6],[100.7 171.4],[ 93.7 166.9],"(array([121.2, 177.3]),)","(array([133.2, 185. ]),)","(array([30.4, 63.2]),)","(array([25.2, 37.8]),)","(array([18., 43.]),)","(array([13.9, 22.4]),)"
83,Current Account_4,AUDUSD,2,0.915,737.5999999999999,676.2,[314.7 422.9],[297.4 378.8],[143.9 246. ],[161.9 261.5],[170.8 307.7],[135.5 230.3],[120.7 213.8],[139.2 227.8],[103.6 183.1],[100.4 182.6],"(array([134.8, 192. ]),)","(array([147.9, 200.6]),)","(array([31.3, 64.7]),)","(array([25.2, 37.8]),)","(array([18.6, 44. ]),)","(array([13.9, 22.4]),)"
84,Current Account % of GDP_0.5,AUDUSD,3,0.9333333333333332,211.3,229.8,[ 81.6 129.7],[ 85.2 144.6],[40.9 68.4],[37.7 61.1],[40.7 89.9],[ 47.5 107. ],[13.3 25.8],[10.9 23.5],[11.8 23.3],[15.1 24.9],"(array([19.1, 28.3]),)","(array([15.7, 24.7]),)","(array([24. , 39.1]),)","(array([25.6, 38.2]),)","(array([12.2, 20.9]),)","(array([13.7, 22.4]),)"
85,Current Account % of GDP_1,AUDUSD,2,0.96,264.5,286.5,[106.4 158.1],[112.6 173.9],[58. 98.],[ 63.9 107.6],[ 48.4 102.9],[ 48.7 111.2],[30.9 52.6],[34.1 56.3],[21.4 41.4],[21.9 40.8],"(array([35.3, 50.4]),)","(array([34.7, 50.5]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
86,Current Account % of GDP_1.5,AUDUSD,2,0.91,315.9,347.3,[129.3 186.6],[140.3 207. ],[ 71.8 119. ],[ 84.1 134. ],[ 57.5 108.8],[ 56.2 116.1],[47.4 81.9],[48.7 84.2],[40.8 74.4],[39.6 71.7],"(array([49.9, 73.6]),)","(array([50.7, 71.6]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
87,Current Account % of GDP_2,AUDUSD,3,0.5833333333333334,443.5,490.8,[183.2 260.3],[204.  286.8],[ 85.1 144.3],[101.5 164.5],[ 98.1 167.8],[102.5 179.2],[51.6 90.6],[54.6 95.9],[ 64.4 107.7],[ 61.  101.3],"(array([ 72.1, 100.6]),)","(array([71.7, 96.7]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
88,Current Account % of GDP_2.5,AUDUSD,2,0.78,504.1,549.7,[216.1 288. ],[234.4 315.3],[101.1 173. ],[113.5 191.4],[114.9 195.3],[120.9 210.2],[ 70.9 129.4],[ 66. 122.],[ 78.7 128.6],[ 70.7 121.8],"(array([ 92.7, 128.5]),)","(array([ 92.8, 131.8]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
89,Current Account % of GDP_3,AUDUSD,2,0.89,556.6,606.9,[236.8 319.8],[257.7 349.2],[111.1 203.9],[128.4 232.3],[125.7 213.8],[129.3 223.3],[ 74.  136.8],[ 70.6 133.5],[ 97.7 162.9],[ 83.2 148.1],"(array([105.7, 150.2]),)","(array([110. , 150.8]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
90,Current Account % of GDP_3.5,AUDUSD,2,0.955,600.3,638.9,[261.6 338.7],[280.  358.9],[127.6 220.2],[148.3 248.8],[134.1 229.9],[131.7 224.2],[128.6 208.9],[131.1 212.6],[107.3 179.6],[ 93.7 166.9],"(array([126.9, 185.1]),)","(array([133.2, 185. ]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
91,Current Account % of GDP_4,AUDUSD,2,0.91,703.7,676.2,[301.8 401.9],[297.4 378.8],[150.4 244.3],[161.9 261.5],[151.5 266.5],[135.5 230.3],[142.4 230.8],[139.2 227.8],[111.2 193.8],[100.4 182.6],"(array([143.9, 201.4]),)","(array([147.9, 200.6]),)","(array([23.2, 36.2]),)","(array([25.2, 37.8]),)","(array([12.4, 20.6]),)","(array([13.9, 22.4]),)"
92,Current Account (YoY)_0.5,AUDUSD,3,0.9333333333333332,211.3,229.8,[ 81.6 129.7],[ 85.2 144.6],[40.9 68.4],[37.7 61.1],[40.7 89.9],[ 47.5 107. ],[13.3 25.8],[10.9 23.5],[11.8 23.3],[15.1 24.9],"(array([19.1, 28.3]),)","(array([15.7, 24.7]),)","(array([24. , 39.1]),)","(array([25.6, 38.2]),)","(array([12.2, 20.9]),)","(array([13.7, 22.4]),)"
93,Current Account (YoY)_1,AUDUSD,2,0.96,264.5,286.5,[106.4 158.1],[112.6 173.9],[58. 98.],[ 63.9 107.6],[ 48.4 102.9],[ 48.7 111.2],[30.9 52.6],[34.1 56.3],[21.4 41.4],[21.9 40.8],"(array([35.3, 50.4]),)","(array([34.7, 50.5]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
94,Current Account (YoY)_1.5,AUDUSD,2,0.91,315.9,347.3,[129.3 186.6],[140.3 207. ],[ 71.8 119. ],[ 84.1 134. ],[ 57.5 108.8],[ 56.2 116.1],[47.4 81.9],[48.7 84.2],[40.8 74.4],[39.6 71.7],"(array([49.9, 73.6]),)","(array([50.7, 71.6]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
95,Current Account (YoY)_2,AUDUSD,3,0.5833333333333334,443.5,490.8,[183.2 260.3],[204.  286.8],[ 85.1 144.3],[101.5 164.5],[ 98.1 167.8],[102.5 179.2],[51.6 90.6],[54.6 95.9],[ 64.4 107.7],[ 61.  101.3],"(array([ 72.1, 100.6]),)","(array([71.7, 96.7]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
96,Current Account (YoY)_2.5,AUDUSD,2,0.78,504.1,549.7,[216.1 288. ],[234.4 315.3],[101.1 173. ],[113.5 191.4],[114.9 195.3],[120.9 210.2],[ 70.9 129.4],[ 66. 122.],[ 78.7 128.6],[ 70.7 121.8],"(array([ 92.7, 128.5]),)","(array([ 92.8, 131.8]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
97,Current Account (YoY)_3,AUDUSD,2,0.89,556.6,606.9,[236.8 319.8],[257.7 349.2],[111.1 203.9],[128.4 232.3],[125.7 213.8],[129.3 223.3],[ 74.  136.8],[ 70.6 133.5],[ 97.7 162.9],[ 83.2 148.1],"(array([105.7, 150.2]),)","(array([110. , 150.8]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
98,Current Account (YoY)_3.5,AUDUSD,2,0.955,600.3,638.9,[261.6 338.7],[280.  358.9],[127.6 220.2],[148.3 248.8],[134.1 229.9],[131.7 224.2],[128.6 208.9],[131.1 212.6],[107.3 179.6],[ 93.7 166.9],"(array([126.9, 185.1]),)","(array([133.2, 185. ]),)","(array([22.5, 35.5]),)","(array([25.2, 37.8]),)","(array([12. , 20.2]),)","(array([13.9, 22.4]),)"
99,Current Account (YoY)_4,AUDUSD,2,0.91,703.7,676.2,[301.8 401.9],[297.4 378.8],[150.4 244.3],[161.9 261.5],[151.5 266.5],[135.5 230.3],[142.4 230.8],[139.2 227.8],[111.2 193.8],[100.4 182.6],"(array([143.9, 201.4]),)","(array([147.9, 200.6]),)","(array([23.2, 36.2]),)","(array([25.2, 37.8]),)","(array([12.4, 20.6]),)","(array([13.9, 22.4]),)"
100,Economic Forecast_0.5,AUDUSD,2,1.0,358.5,259.6,[139.2 219.3],[104.5 155.1],[ 76.6 136.5],[ 68.7 114. ],[ 62.7 135.1],[35.8 61.3],[13.7 25.7],[15.4 26.2],[ 7.1 18.9],[ 5.7 16.9],"(array([21.7, 28.9]),)","(array([21. , 27.6]),)","(array([42.9, 66.9]),)","(array([34.1, 53.9]),)","(array([25.3, 44.2]),)","(array([18.9, 32.8]),)"
101,Economic Forecast_1,AUDUSD,2,0.865,527.5,471.3,[202.8 324.7],[176.2 295.1],[ 95.7 159.3],[ 81.2 129.6],[107.  224.5],[ 95.  201.1],[31.  53.4],[36.9 60.1],[22.3 45.8],[23.  45.9],"(array([36.6, 53.3]),)","(array([37.1, 56. ]),)","(array([43.6, 68.9]),)","(array([32.2, 51.3]),)","(array([25.6, 45.7]),)","(array([17.9, 30.9]),)"
102,Economic Forecast_1.5,AUDUSD,2,0.745,585.0,505.3,[234.6 350.4],[193.  312.3],[118.8 190.3],[ 94.6 151.6],[115.8 236.5],[ 98.4 206.5],[49.7 81.4],[51.4 80.6],[35.8 67.8],[38.5 68.5],"(array([48.6, 75. ]),)","(array([43.9, 70.9]),)","(array([43.6, 68.9]),)","(array([32.2, 51.3]),)","(array([25.6, 45.7]),)","(array([17.9, 30.9]),)"
103,Economic Forecast_2,AUDUSD,2,0.895,674.7,574.0,[268.3 406.4],[219.5 354.5],[144.5 260.6],[117.1 213.2],[123.8 252.3],[102.4 208. ],[58.6 94.8],[60.5 93.3],[44.2 83.9],[41.2 75.8],"(array([55.8, 84.9]),)","(array([51.5, 81.9]),)","(array([43.8, 69.6]),)","(array([32.2, 51.3]),)","(array([25.9, 46.4]),)","(array([17.9, 30.9]),)"
104,Economic Forecast_2.5,AUDUSD,2,0.85,730.4000000000001,650.4,[289.8 440.6],[243.5 406.9],[162.8 300.6],[139.6 279.9],[127.  256.1],[103.9 208.9],[ 78.6 130.4],[ 75.1 123.5],[51.7 99.5],[50.8 95.5],"(array([ 80.8, 119. ]),)","(array([ 71.2, 110. ]),)","(array([43.8, 69.6]),)","(array([32.2, 51.3]),)","(array([25.9, 46.4]),)","(array([17.9, 30.9]),)"
105,Economic Forecast_3,AUDUSD,2,0.895,738.2,655.4000000000001,[293.5 444.7],[247.3 408.1],[164.1 302. ],[143.4 283.1],[129.4 261.1],[103.9 208.9],[ 91.9 152.7],[ 91.7 147.4],[ 55.3 105. ],[50.8 95.5],"(array([ 82.6, 125.2]),)","(array([ 72.9, 116.9]),)","(array([41.9, 66.8]),)","(array([32.2, 51.3]),)","(array([24.8, 45.1]),)","(array([17.9, 30.9]),)"
106,Economic Forecast_3.5,AUDUSD,3,0.9533333333333334,771.1,691.5999999999999,[306.3 464.8],[259.9 431.7],[172.  322.4],[159.7 316.3],[134.3 269. ],[100.2 208. ],[100.6 170.4],[101.3 167.7],[ 60.  119.8],[45.7 92.9],"(array([ 93.8, 146.4]),)","(array([ 79.9, 129.4]),)","(array([42.6, 68. ]),)","(array([32.3, 51.4]),)","(array([25.4, 46. ]),)","(array([18.7, 31.5]),)"
107,Economic Forecast_4,AUDUSD,2,0.885,902.8,754.1,[361.  541.8],[293.1 461. ],[202.9 383.4],[162.8 317.8],[158.1 300.5],[130.2 267.1],[141.1 229.3],[121.1 211.1],[ 68.6 145.1],[ 50.5 111.3],"(array([127.9, 192. ]),)","(array([115.6, 180.6]),)","(array([45.6, 70.6]),)","(array([43.8, 69.8]),)","(array([27.2, 48.2]),)","(array([28.4, 50.3]),)"
108,Electronic Card Retail Sales (MoM)_0.5,AUDUSD,4,0.9325,303.9,169.0,[114.3 189.6],[69.4 99.6],[ 54.3 112.5],[30.1 50.5],[ 60.  118.2],[39.3 66.9],[10.3 22.3],[11.7 24. ],[11.2 22.6],[15.7 26.4],"(array([18.7, 26.9]),)","(array([18.6, 26.9]),)","(array([35.6, 64.4]),)","(array([17.6, 31.3]),)","(array([19.8, 38.9]),)","(array([ 7.4, 13.7]),)"
109,Electronic Card Retail Sales (MoM)_1,AUDUSD,3,0.71,485.0,256.8,[171.9 313.1],[108.8 148. ],[ 83.2 213.1],[ 59.  100.2],[ 88.7 174.9],[49.8 82.9],[25.7 49.3],[35.3 57.3],[25.  46.5],[19.4 40.3],"(array([36.8, 52.1]),)","(array([42.2, 55.9]),)","(array([36.7, 66. ]),)","(array([24.7, 42.6]),)","(array([20.6, 39.8]),)","(array([11., 21.]),)"
110,Electronic Card Retail Sales (MoM)_1.5,AUDUSD,3,0.6066666666666667,586.3,309.20000000000005,[215.1 371.2],[133.4 175.8],[ 99.4 233.6],[ 63.1 106.6],[115.7 220.4],[ 70.3 107.2],[38.6 72.8],[41.7 69.4],[44.6 77.4],[55.1 93.3],"(array([52.3, 75.7]),)","(array([57. , 77.7]),)","(array([35.8, 64. ]),)","(array([24.7, 42.6]),)","(array([19.7, 37.6]),)","(array([11., 21.]),)"
111,Electronic Card Retail Sales (MoM)_2,AUDUSD,2,0.825,726.5999999999999,453.4,[269.7 456.9],[188.4 265. ],[122.4 272.8],[ 63.1 106.6],[147.3 281.6],[125.3 204.8],[56.2 99.3],[41.7 69.4],[ 68.  109.3],[ 95.8 124.5],"(array([66.4, 97.8]),)","(array([65.6, 96.1]),)","(array([36.1, 64.7]),)","(array([24.7, 42.6]),)","(array([19.9, 38.1]),)","(array([11., 21.]),)"
112,Electronic Card Retail Sales (MoM)_2.5,AUDUSD,2,0.795,826.0,580.2,[308.2 517.8],[236.6 343.6],[135.4 293.8],[ 72.8 128.3],[172.8 332.2],[163.7 270.1],[ 69.3 121.7],[47.7 87.4],[ 80.1 130. ],[120.2 156.4],"(array([ 80.1, 114.7]),)","(array([ 88.2, 121.1]),)","(array([35.6, 64.3]),)","(array([24.7, 42.6]),)","(array([19.5, 37.6]),)","(array([11., 21.]),)"
113,Electronic Card Retail Sales (MoM)_3,AUDUSD,2,0.88,952.2,662.7,[360.3 591.9],[282.2 380.5],[146.3 306.5],[ 80.9 156. ],[214.1 412.4],[201.2 304.3],[ 85.  147.5],[49.7 94.7],[104.1 165.3],[137.5 184. ],"(array([ 92.7, 138. ]),)","(array([107.5, 150.4]),)","(array([35. , 63.4]),)","(array([24.7, 42.6]),)","(array([19.1, 37. ]),)","(array([11., 21.]),)"
114,Electronic Card Retail Sales (MoM)_3.5,AUDUSD,3,0.9633333333333334,1035.2,699.0999999999999,[391.5 643.7],[299.9 399.2],[162.  328.3],[ 83.  158.7],[229.5 443.4],[216.9 324.7],[101.8 177. ],[ 71.7 143.5],[114.5 182.1],[143.2 195.2],"(array([112.9, 157. ]),)","(array([127.6, 171.6]),)","(array([35. , 63.4]),)","(array([24.7, 42.6]),)","(array([19.1, 37. ]),)","(array([11., 21.]),)"
115,Electronic Card Retail Sales (MoM)_4,AUDUSD,2,0.89,1113.6,724.3,[423.5 690.1],[309.8 414.5],[178.6 364.3],[ 86.7 165.4],[244.9 460.5],[223.2 330.9],[124.5 211. ],[ 89.5 179.2],[126.5 200.5],[148.3 207. ],"(array([128.5, 181.4]),)","(array([137.5, 188.8]),)","(array([35. , 63.4]),)","(array([24.7, 42.6]),)","(array([19.1, 37. ]),)","(array([11., 21.]),)"
116,Electronic Card Retail Sales (YoY)_0.5,AUDUSD,4,0.9325,303.9,169.0,[114.3 189.6],[69.4 99.6],[ 54.3 112.5],[30.1 50.5],[ 60.  118.2],[39.3 66.9],[10.3 22.3],[11.7 24. ],[11.2 22.6],[15.7 26.4],"(array([18.7, 26.9]),)","(array([18.6, 26.9]),)","(array([35.6, 64.4]),)","(array([17.6, 31.3]),)","(array([19.8, 38.9]),)","(array([ 7.4, 13.7]),)"
117,Electronic Card Retail Sales (YoY)_1,AUDUSD,3,0.71,485.0,256.8,[171.9 313.1],[108.8 148. ],[ 83.2 213.1],[ 59.  100.2],[ 88.7 174.9],[49.8 82.9],[25.7 49.3],[35.3 57.3],[25.  46.5],[19.4 40.3],"(array([36.8, 52.1]),)","(array([42.2, 55.9]),)","(array([36.7, 66. ]),)","(array([24.7, 42.6]),)","(array([20.6, 39.8]),)","(array([11., 21.]),)"
118,Electronic Card Retail Sales (YoY)_1.5,AUDUSD,3,0.6066666666666667,586.3,309.20000000000005,[215.1 371.2],[133.4 175.8],[ 99.4 233.6],[ 63.1 106.6],[115.7 220.4],[ 70.3 107.2],[38.6 72.8],[41.7 69.4],[44.6 77.4],[55.1 93.3],"(array([52.3, 75.7]),)","(array([57. , 77.7]),)","(array([35.8, 64. ]),)","(array([24.7, 42.6]),)","(array([19.7, 37.6]),)","(array([11., 21.]),)"
119,Electronic Card Retail Sales (YoY)_2,AUDUSD,2,0.825,726.5999999999999,453.4,[269.7 456.9],[188.4 265. ],[122.4 272.8],[ 63.1 106.6],[147.3 281.6],[125.3 204.8],[56.2 99.3],[41.7 69.4],[ 68.  109.3],[ 95.8 124.5],"(array([66.4, 97.8]),)","(array([65.6, 96.1]),)","(array([36.1, 64.7]),)","(array([24.7, 42.6]),)","(array([19.9, 38.1]),)","(array([11., 21.]),)"
120,Electronic Card Retail Sales (YoY)_2.5,AUDUSD,2,0.795,826.0,580.2,[308.2 517.8],[236.6 343.6],[135.4 293.8],[ 72.8 128.3],[172.8 332.2],[163.7 270.1],[ 69.3 121.7],[47.7 87.4],[ 80.1 130. ],[120.2 156.4],"(array([ 80.1, 114.7]),)","(array([ 88.2, 121.1]),)","(array([35.6, 64.3]),)","(array([24.7, 42.6]),)","(array([19.5, 37.6]),)","(array([11., 21.]),)"
121,Electronic Card Retail Sales (YoY)_3,AUDUSD,2,0.88,952.2,662.7,[360.3 591.9],[282.2 380.5],[146.3 306.5],[ 80.9 156. ],[214.1 412.4],[201.2 304.3],[ 85.  147.5],[49.7 94.7],[104.1 165.3],[137.5 184. ],"(array([ 92.7, 138. ]),)","(array([107.5, 150.4]),)","(array([35. , 63.4]),)","(array([24.7, 42.6]),)","(array([19.1, 37. ]),)","(array([11., 21.]),)"
