index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
61,Industrial Production_3,GBPCAD,2,0.52,1665.3,1665.3,[698.9 966.4],[698.9 966.4],[447.5 793.3],[447.5 793.3],[251.4 461.5],[251.4 461.5],[102.9 157.6],[102.9 157.6],[ 48.9 107.7],[ 48.9 107.7],"(array([ 97.4, 137.4]),)","(array([ 97.4, 137.4]),)","(array([ 96.1, 126.7]),)","(array([ 96.1, 126.7]),)","(array([29.6, 47.2]),)","(array([29.6, 47.2]),)"
62,Industrial Production_3.5,GBPCAD,2,0.56,1763.6,1763.6,[ 738.2 1025.4],[ 738.2 1025.4],[486.8 835.3],[486.8 835.3],[251.4 461.5],[251.4 461.5],[136.  195.9],[136.  195.9],[ 48.9 107.7],[ 48.9 107.7],"(array([116.9, 170.8]),)","(array([116.9, 170.8]),)","(array([ 96.1, 126.7]),)","(array([ 96.1, 126.7]),)","(array([29.6, 47.2]),)","(array([29.6, 47.2]),)"
63,Industrial Production_4,GBPCAD,2,0.875,1840.5,1840.5,[ 769.6 1070.9],[ 769.6 1070.9],[505.8 881.2],[505.8 881.2],[263.8 470.5],[263.8 470.5],[140.7 206.7],[140.7 206.7],[ 59.  137.6],[ 59.  137.6],"(array([131.7, 182.1]),)","(array([131.7, 182.1]),)","(array([ 96.1, 126.7]),)","(array([ 96.1, 126.7]),)","(array([29.6, 47.2]),)","(array([29.6, 47.2]),)"
64,Industrial orders_0.5,GBPCAD,3,0.6266666666666667,685.4000000000001,730.8,[285.6 399.8],[304.1 426.7],[ 93.9 170.2],[ 86.1 162.4],[191.7 324.8],[218.  356.7],[11.2 24.1],[11.1 23.8],[14.  24.9],[16.4 28.2],"(array([20.8, 27.6]),)","(array([21.8, 28.2]),)","(array([ 75.7, 112.6]),)","(array([ 75.2, 114. ]),)","(array([35.7, 69.3]),)","(array([33.4, 66.3]),)"
65,Industrial orders_1,GBPCAD,2,0.875,864.1,938.0,[365.5 498.6],[392.5 545.5],[127.4 246.7],[118.3 249.3],[238.1 404.6],[274.2 460.7],[22.  44.4],[19.5 39.5],[26.  46.3],[32.2 51.5],"(array([35. , 52.4]),)","(array([32.9, 51.7]),)","(array([ 75.7, 112.6]),)","(array([ 75.2, 114. ]),)","(array([35.7, 69.3]),)","(array([33.4, 66.3]),)"
66,Industrial orders_1.5,GBPCAD,2,0.8,940.8,1001.5,[398.9 541.9],[422.2 579.3],[129.8 252.1],[118.3 249.3],[269.1 456.6],[303.9 501.7],[23.2 47.8],[19.5 39.5],[46.3 79.4],[52.8 83.5],"(array([48.8, 76.8]),)","(array([49.2, 77. ]),)","(array([ 75.7, 112.6]),)","(array([ 75.2, 114. ]),)","(array([35.7, 69.3]),)","(array([33.4, 66.3]),)"
67,Industrial orders_2,GBPCAD,2,0.715,1092.3,1178.1999999999998,[457.  635.3],[495.4 682.8],[146.7 268.7],[132.3 263.7],[310.3 527.5],[363.1 586.1],[36.1 76.3],[33.2 73.5],[ 70.8 110. ],[ 85.7 116.1],"(array([63.8, 96.8]),)","(array([ 72.5, 102.7]),)","(array([ 75.7, 112.6]),)","(array([ 75.2, 114. ]),)","(array([35.7, 69.3]),)","(array([33.4, 66.3]),)"
68,Industrial orders_2.5,GBPCAD,2,0.875,1306.4,1454.9,[543.6 762.8],[613.7 841.2],[158.9 286.1],[132.3 263.7],[384.7 638.6],[481.4 732.2],[43.1 88.4],[33.2 73.5],[102.3 148.9],[111.3 150.7],"(array([ 88.8, 130.3]),)","(array([ 91.1, 135.1]),)","(array([ 75.7, 112.6]),)","(array([ 75.2, 114. ]),)","(array([35.7, 69.3]),)","(array([33.4, 66.3]),)"
69,Industrial orders_3,GBPCAD,2,0.78,1382.4,1476.5,[583.6 798.8],[630.3 846.2],[167.2 312. ],[132.3 263.7],[416.4 653. ],[498. 736.],[45.8 96.9],[33.2 73.5],[118.  171.7],[132.2 172.5],"(array([ 99.7, 146.1]),)","(array([ 98.9, 147.5]),)","(array([ 75.7, 112.6]),)","(array([ 75.2, 114. ]),)","(array([35.7, 69.3]),)","(array([33.4, 66.3]),)"
70,Industrial orders_3.5,GBPCAD,2,0.8,1511.3,1589.9,[634.  877.3],[679.8 910.1],[187.1 368.2],[144.4 274.5],[446.9 703.5],[535.4 808. ],[ 64.5 134.1],[ 46.8 109.2],[136.6 200.7],[147.8 196.3],"(array([124.1, 171.7]),)","(array([121.2, 175.3]),)","(array([ 75.7, 112.6]),)","(array([ 75.2, 114. ]),)","(array([35.7, 69.3]),)","(array([33.4, 66.3]),)"
71,Industrial orders_4,GBPCAD,2,0.97,1682.2,1785.8,[695.6 986.6],[ 741.  1044.8],[190.6 371.6],[144.4 274.5],[505.  817.3],[596.6 947.9],[ 69.9 148.4],[ 46.8 109.2],[164.2 235.9],[165.  227.3],"(array([153.9, 205.6]),)","(array([138.3, 197.8]),)","(array([ 75.7, 112.6]),)","(array([ 75.2, 114. ]),)","(array([35.7, 69.3]),)","(array([33.4, 66.3]),)"
72,Investing.com USD/CHF Index_0.5,GBPCAD,3,0.92,536.4,600.7,[200.7 335.7],[242.5 358.2],[ 99.4 198.1],[108.9 220.4],[101.3 208.3],[133.6 239.5],[12.4 24.8],[15.9 29.9],[12.2 24.4],[19.2 29.8],"(array([19.3, 27.8]),)","(array([21. , 30.1]),)","(array([ 61.4, 108.4]),)","(array([63.2, 88.7]),)","(array([29.7, 58.3]),)","(array([29.7, 47.2]),)"
73,Investing.com USD/CHF Index_1,GBPCAD,4,0.4475,828.0999999999999,844.8,[312.3 515.8],[350.3 494.5],[161.1 341.3],[178.2 348.3],[151.1 293.4],[172.1 300.1],[29.5 51.4],[24.6 48.4],[29.1 50.9],[26.4 43.9],"(array([34.2, 49.1]),)","(array([34.2, 47.3]),)","(array([ 61.7, 108.2]),)","(array([63.2, 88.7]),)","(array([29.8, 58.4]),)","(array([29.7, 47.2]),)"
74,Investing.com USD/CHF Index_1.5,GBPCAD,3,0.5933333333333334,1023.8,980.0,[392.3 631.5],[434.4 545.6],[196.  403.9],[203.7 379.8],[196.3 378.9],[230.7 394.8],[43.  74.7],[33.1 63. ],[45.3 78. ],[47.3 84. ],"(array([50.7, 73.7]),)","(array([59.2, 80.8]),)","(array([ 61.7, 108.2]),)","(array([63.2, 88.7]),)","(array([29.8, 58.4]),)","(array([29.7, 47.2]),)"
75,Investing.com USD/CHF Index_2,GBPCAD,4,0.4475,1200.9,1112.8,[463.5 737.4],[485.5 627.3],[227.1 450.2],[237.1 456.1],[236.5 470.7],[248.4 427.3],[56.8 99.1],[47.3 93.9],[ 62.1 104.7],[ 60.  103.1],"(array([65.9, 96. ]),)","(array([ 82.7, 103.7]),)","(array([ 61.7, 108.2]),)","(array([63.2, 88.7]),)","(array([29.8, 58.4]),)","(array([29.7, 47.2]),)"
76,Investing.com USD/CHF Index_2.5,GBPCAD,3,0.6233333333333333,1340.8,1178.5,[524.4 816.4],[514.4 664.1],[258.3 498.7],[254.3 478.4],[266.1 527.7],[260.1 454.7],[ 74.8 129. ],[ 70.5 128. ],[ 78.  130.8],[ 79.5 134.8],"(array([ 85.3, 121.6]),)","(array([ 86.5, 123.2]),)","(array([ 61.7, 108.3]),)","(array([63.2, 88.7]),)","(array([29.8, 58.4]),)","(array([29.7, 47.2]),)"
77,Investing.com USD/CHF Index_3,GBPCAD,2,0.935,1453.2,1246.4,[575.7 877.5],[549.1 697.3],[288.9 549.2],[283.3 504.8],[286.7 558.5],[265.7 463.9],[ 88.8 153.5],[ 71.7 130.8],[ 90.1 152. ],[ 85.7 147.3],"(array([103., 144.]),)","(array([ 93.9, 134.7]),)","(array([ 61.7, 108.3]),)","(array([63.2, 88.7]),)","(array([29.8, 58.4]),)","(array([29.7, 47.2]),)"
78,Investing.com USD/CHF Index_3.5,GBPCAD,3,0.5966666666666667,1593.5,1285.8000000000002,[632.  961.5],[567.6 718.2],[316.8 599.3],[295.6 524.3],[315.2 612. ],[272.  476.1],[102.2 177.6],[ 79.1 148.5],[106.  179.7],[107.5 176.5],"(array([122. , 169.4]),)","(array([106.9, 151.2]),)","(array([ 61.8, 108.4]),)","(array([63.2, 88.7]),)","(array([29.9, 58.5]),)","(array([29.7, 47.2]),)"
79,Investing.com USD/CHF Index_4,GBPCAD,2,0.895,1694.7,1340.7,[ 673.5 1021.2],[585.  755.7],[338.5 639.6],[313.  563.3],[335.  649.5],[272.  476.1],[113.6 197.1],[ 81.6 156. ],[117.1 199.9],[107.5 176.5],"(array([135.5, 189.4]),)","(array([109.4, 151.6]),)","(array([ 61.8, 108.5]),)","(array([63.2, 88.7]),)","(array([29.9, 58.5]),)","(array([29.7, 47.2]),)"
80,KOF Leading Indicators_0.5,GBPCAD,3,0.9466666666666668,687.7,632.1,[275.7 412. ],[265.6 366.5],[136.4 251.9],[199.  319.5],[139.3 274.4],[ 66.6 125.6],[12.3 24.9],[16.6 27.3],[10.1 22.3],[ 2.6 12.7],"(array([20.5, 29. ]),)","(array([18.7, 28.8]),)","(array([ 90.2, 136.8]),)","(array([112.5, 160.3]),)","(array([44.2, 80.8]),)","(array([53.2, 93. ]),)"
81,KOF Leading Indicators_1,GBPCAD,4,0.4375,948.0,937.0,[374.9 573.1],[360.6 576.4],[187.1 350.3],[280.9 522.1],[187.9 387.8],[ 79.7 131.8],[27.7 50.4],[37.2 53.7],[24.5 47.6],[17.8 41.6],"(array([37. , 52.9]),)","(array([35.7, 52.8]),)","(array([ 90.2, 136.8]),)","(array([112.5, 160.3]),)","(array([44.2, 80.8]),)","(array([53.2, 93. ]),)"
82,KOF Leading Indicators_1.5,GBPCAD,2,0.855,1135.9,1068.4,[451.6 684.3],[437.5 630.9],[229.1 424. ],[336. 555.],[222.5 456.1],[101.5 173.1],[42.8 74.9],[55.3 83.8],[35.1 67.6],[28.5 62. ],"(array([52.7, 74.7]),)","(array([48.7, 75.5]),)","(array([ 90.2, 136.8]),)","(array([112.5, 160.3]),)","(array([44.2, 80.8]),)","(array([53.2, 93. ]),)"
83,KOF Leading Indicators_2,GBPCAD,2,0.88,1363.4,1127.1999999999998,[523.4 840. ],[474.4 652.8],[265.5 484.2],[361.7 565.3],[257.9 586.6],[112.7 208.3],[57.2 97.9],[66.7 95.7],[47.3 90.1],[41.1 87.3],"(array([68.8, 96.8]),)","(array([66.7, 93.5]),)","(array([ 90.5, 137.1]),)","(array([112.5, 160.3]),)","(array([44.4, 81. ]),)","(array([53.2, 93. ]),)"
84,KOF Leading Indicators_2.5,GBPCAD,4,0.4325,1478.1999999999998,1437.4,[575.9 902.3],[566.3 871.1],[288.8 521. ],[362.2 585.5],[287.1 618. ],[204.2 377.3],[ 70.7 121.3],[ 66.7 106.7],[ 64.9 120.4],[ 59.8 119.3],"(array([ 85. , 120.3]),)","(array([ 82.2, 107.9]),)","(array([ 90.5, 137.2]),)","(array([110.7, 159.4]),)","(array([44.5, 81.3]),)","(array([54.7, 93.5]),)"
85,KOF Leading Indicators_3,GBPCAD,4,0.6975,1613.1,1663.6999999999998,[631.3 981.8],[ 633.4 1030.3],[321.2 581.1],[383.6 616.8],[310.2 651.4],[249.8 489.1],[ 84.2 145.1],[ 84. 132.],[ 81.5 148.8],[ 84.8 158.6],"(array([102.5, 146.4]),)","(array([102.3, 136.1]),)","(array([ 90.5, 137.2]),)","(array([110.7, 159.4]),)","(array([44.5, 81.3]),)","(array([54.7, 93.5]),)"
86,KOF Leading Indicators_3.5,GBPCAD,3,0.5866666666666667,1730.3,1822.0,[ 679.3 1051. ],[ 703.3 1118.7],[339.1 619.5],[412.8 662.5],[340.2 693.4],[290.5 541.3],[100.9 173.2],[114.8 183.8],[100.6 180.3],[ 95.7 175.7],"(array([123.6, 174.4]),)","(array([138.2, 179.8]),)","(array([ 90.9, 137.8]),)","(array([115.5, 160.8]),)","(array([44.7, 81.7]),)","(array([ 59.7, 100.2]),)"
87,KOF Leading Indicators_4,GBPCAD,4,0.69,1883.1,1962.3,[ 743.6 1139.5],[ 758.8 1203.5],[376.4 686.5],[459.4 746.7],[367.2 736.6],[299.4 572.6],[115.1 200.4],[132.2 215.9],[121.  210.4],[108.1 199.4],"(array([140.9, 199.6]),)","(array([168. , 216.9]),)","(array([ 90.9, 137.8]),)","(array([115.5, 160.8]),)","(array([44.7, 81.7]),)","(array([ 59.7, 100.2]),)"
88,PPI (MoM)_0.5,GBPCAD,4,0.9625,704.8,564.5,[275.3 429.5],[235.6 328.9],[148.3 304.6],[176.6 295.4],[127.  242.6],[59.  98.3],[11.6 23.3],[17.7 30.5],[11.5 23.5],[ 4.1 14.2],"(array([19.6, 28.1]),)","(array([23.1, 31.9]),)","(array([ 78.7, 124.2]),)","(array([ 66.8, 103.1]),)","(array([36.7, 72. ]),)","(array([27.8, 54.4]),)"
89,PPI (MoM)_1,GBPCAD,4,0.695,943.3,733.0999999999999,[375.3 568. ],[314.9 418.2],[198.3 389.7],[231.2 363. ],[177.  333.2],[ 83.7 168.9],[28.6 51.7],[39.8 53.4],[24.5 47.2],[10.7 30.6],"(array([36.8, 52.5]),)","(array([36.2, 51.5]),)","(array([ 78.8, 124.4]),)","(array([ 66.8, 103.1]),)","(array([36.8, 72.1]),)","(array([27.8, 54.4]),)"
90,PPI (MoM)_1.5,GBPCAD,4,0.6825,1197.6,866.5,[474.4 723.2],[368.8 497.7],[244.  465.1],[267.4 423.6],[230.4 449.3],[101.4 216.7],[41.1 73.3],[55.6 77.6],[41.5 75.5],[25.6 60.5],"(array([51.9, 74.5]),)","(array([54.7, 76. ]),)","(array([ 78.8, 124.6]),)","(array([ 66.8, 103.1]),)","(array([36.6, 72.1]),)","(array([27.8, 54.4]),)"
91,PPI (MoM)_2,GBPCAD,4,0.955,1383.4,1219.5,[552.4 831. ],[503.5 716. ],[275.9 520.2],[382.2 650.2],[276.5 540. ],[121.3 262.3],[54.5 96. ],[66.2 97.1],[54.9 99.3],[24.9 67. ],"(array([68.1, 96.9]),)","(array([70.6, 99. ]),)","(array([ 79.5, 125.1]),)","(array([ 69.3, 105. ]),)","(array([37. , 72.5]),)","(array([28. , 54.6]),)"
92,PPI (MoM)_2.5,GBPCAD,3,0.9366666666666666,1520.1,1371.8,[607.3 912.8],[560.5 811.3],[296.9 556. ],[426.8 745.5],[310.4 609.5],[133.7 281.2],[ 68.4 119.7],[ 93.3 139.1],[ 73.5 128.6],[ 42.7 104.3],"(array([ 86.3, 123.2]),)","(array([104.8, 138.9]),)","(array([ 79.5, 125.1]),)","(array([ 69.3, 105. ]),)","(array([37. , 72.5]),)","(array([28. , 54.6]),)"
93,PPI (MoM)_3,GBPCAD,4,0.4425,1787.6999999999998,1576.6,[ 683.4 1104.3],[649.2 927.4],[353.3 744.4],[502.5 868.9],[330.1 639.8],[146.7 300. ],[ 80.6 141.3],[112.1 167.4],[ 82.8 145.9],[ 51.6 127.4],"(array([101. , 142.9]),)","(array([132.2, 169. ]),)","(array([ 79.5, 125.3]),)","(array([ 73.7, 112.3]),)","(array([37. , 72.7]),)","(array([31.7, 60.6]),)"
94,PPI (MoM)_3.5,GBPCAD,4,0.4275,1870.4,1669.5,[ 721.  1149.4],[698.4 971.1],[378.6 782.1],[546.7 908.1],[342.3 659.9],[151.7 312.2],[ 95.3 167.5],[140.2 204.8],[ 92.5 164.3],[ 52.2 129.2],"(array([116.4, 165.7]),)","(array([152.2, 189.9]),)","(array([ 79.3, 125.1]),)","(array([ 73.7, 112.3]),)","(array([37. , 72.8]),)","(array([31.7, 60.6]),)"
95,PPI (MoM)_4,GBPCAD,2,0.885,1989.1,1927.2,[ 766.7 1222.4],[ 785.7 1141.5],[400.5 836.5],[ 595.5 1050.1],[366.2 701.1],[190.2 355. ],[107.1 188. ],[147.1 218.4],[113.9 197.5],[ 80.7 168. ],"(array([132.5, 189.9]),)","(array([157.2, 204.5]),)","(array([ 79.2, 125. ]),)","(array([ 80. , 119.8]),)","(array([37.2, 73.2]),)","(array([34. , 62.6]),)"
96,PPI (YoY)_0.5,GBPCAD,4,0.9475,744.0999999999999,564.5,[284.9 459.2],[235.6 328.9],[142.4 299.3],[176.6 295.4],[142.5 286.9],[59.  98.3],[11.5 23.7],[17.7 30.5],[11.5 23.7],[ 4.1 14.2],"(array([20.1, 28.8]),)","(array([23.1, 31.9]),)","(array([ 79. , 123.9]),)","(array([ 66.8, 103.1]),)","(array([36.9, 69.3]),)","(array([27.8, 54.4]),)"
97,PPI (YoY)_1,GBPCAD,4,0.4525,997.5,733.0999999999999,[386.9 610.6],[314.9 418.2],[191.8 384.6],[231.2 363. ],[195.1 397.3],[ 83.7 168.9],[29.7 52.6],[39.8 53.4],[24.1 46.9],[10.7 30.6],"(array([36.8, 52.7]),)","(array([36.2, 51.5]),)","(array([ 79. , 123.9]),)","(array([ 66.8, 103.1]),)","(array([36.9, 69.3]),)","(array([27.8, 54.4]),)"
98,PPI (YoY)_1.5,GBPCAD,3,0.9,1225.9,866.5,[476.9 749. ],[368.8 497.7],[231.3 445.7],[267.4 423.6],[245.6 502.3],[101.4 216.7],[42.8 73.9],[55.6 77.6],[39.3 72.9],[25.6 60.5],"(array([51.3, 73. ]),)","(array([54.7, 76. ]),)","(array([ 79., 124.]),)","(array([ 66.8, 103.1]),)","(array([36.8, 69.3]),)","(array([27.8, 54.4]),)"
99,PPI (YoY)_2,GBPCAD,3,0.9366666666666666,1474.3,1219.5,[560.5 913.8],[503.5 716. ],[262.4 505.8],[382.2 650.2],[298.1 653.5],[121.3 262.3],[54.9 95. ],[66.2 97.1],[52.9 97.7],[24.9 67. ],"(array([67.6, 96.2]),)","(array([70.6, 99. ]),)","(array([ 79.6, 124.6]),)","(array([ 69.3, 105. ]),)","(array([37.1, 69.7]),)","(array([28. , 54.6]),)"
100,PPI (YoY)_2.5,GBPCAD,3,0.62,1604.1999999999998,1371.8,[617.3 986.9],[560.5 811.3],[286.6 545.5],[426.8 745.5],[330.7 709.7],[133.7 281.2],[ 70.2 120.2],[ 93.3 139.1],[ 73.1 129.8],[ 42.7 104.3],"(array([ 86.7, 122.5]),)","(array([104.8, 138.9]),)","(array([ 79.6, 124.6]),)","(array([ 69.3, 105. ]),)","(array([37.1, 69.7]),)","(array([28. , 54.6]),)"
101,PPI (YoY)_3,GBPCAD,3,0.61,1886.1,1576.6,[ 706.7 1179.4],[649.2 927.4],[357.5 760.4],[502.5 868.9],[349.2 734.5],[146.7 300. ],[ 82.7 144.2],[112.1 167.4],[ 84.3 148.6],[ 51.6 127.4],"(array([102. , 144.4]),)","(array([132.2, 169. ]),)","(array([ 79.7, 124.8]),)","(array([ 73.7, 112.3]),)","(array([37.2, 69.9]),)","(array([31.7, 60.6]),)"
102,PPI (YoY)_3.5,GBPCAD,3,0.5933333333333334,1975.5,1669.5,[ 749.8 1225.7],[698.4 971.1],[384.6 795.9],[546.7 908.1],[365.2 756. ],[151.7 312.2],[ 99.  171.2],[140.2 204.8],[ 96.8 171.1],[ 52.2 129.2],"(array([118.6, 166.9]),)","(array([152.2, 189.9]),)","(array([ 79.7, 124.8]),)","(array([ 73.7, 112.3]),)","(array([37.2, 69.9]),)","(array([31.7, 60.6]),)"
103,PPI (YoY)_4,GBPCAD,4,0.7075,2104.8,1927.2,[ 803.5 1301.3],[ 785.7 1141.5],[410.5 855. ],[ 595.5 1050.1],[393.  797.1],[190.2 355. ],[111.4 194.6],[147.1 218.4],[117.4 201.3],[ 80.7 168. ],"(array([131.6, 188. ]),)","(array([157.2, 204.5]),)","(array([ 79.9, 125.1]),)","(array([ 80. , 119.8]),)","(array([37.3, 70.1]),)","(array([34. , 62.6]),)"
104,Retail Sales (YoY)_0.5,GBPCAD,3,0.9233333333333332,740.0999999999999,616.3,[284.9 455.2],[267.8 348.5],[162.2 334.2],[188.8 287.4],[122.7 235.4],[ 79.  174.4],[13.1 25.1],[16.9 29.7],[ 9.7 21.4],[ 1.5 10. ],"(array([20. , 28.2]),)","(array([22.9, 30.8]),)","(array([ 81.5, 124.6]),)","(array([ 75.2, 108. ]),)","(array([41. , 72.6]),)","(array([36.8, 61.1]),)"
105,Retail Sales (YoY)_1,GBPCAD,2,0.865,948.8,826.2,[372.  576.8],[351.  475.2],[207.9 424.2],[260.9 401. ],[164.1 309.9],[ 90.1 187.9],[26.8 48.6],[35.4 55.7],[24.7 47.1],[15.2 36.6],"(array([35.1, 50.5]),)","(array([40.7, 51.1]),)","(array([ 81.8, 125.1]),)","(array([ 75.2, 108. ]),)","(array([40.9, 72.6]),)","(array([36.8, 61.1]),)"
106,Retail Sales (YoY)_1.5,GBPCAD,2,0.88,1155.6,1126.6999999999998,[461.2 694.4],[443.9 682.8],[246.3 484. ],[347.8 569.7],[214.8 413.3],[ 96.1 197.2],[40.2 71.2],[50.4 81.4],[41.9 75.8],[28.6 64.5],"(array([49.1, 72.8]),)","(array([60.8, 79.9]),)","(array([ 81.8, 125.1]),)","(array([ 75.2, 108. ]),)","(array([40.9, 72.6]),)","(array([36.8, 61.1]),)"
107,Retail Sales (YoY)_2,GBPCAD,2,0.855,1298.1,1182.8,[519.8 778.3],[480.7 702.1],[268.9 518. ],[351.8 571.8],[250.9 487.8],[128.9 264.4],[52.3 92.4],[ 66.6 102.1],[ 57.3 100.9],[43.7 91.1],"(array([64.4, 92.5]),)","(array([76.7, 99.3]),)","(array([ 81.9, 125.4]),)","(array([ 75.2, 108. ]),)","(array([40.9, 72.7]),)","(array([36.8, 61.1]),)"
108,Retail Sales (YoY)_2.5,GBPCAD,2,0.865,1490.4,1354.4,[577.9 912.5],[563.9 790.5],[283.7 541.5],[378.2 601. ],[294.2 619.6],[185.7 401.2],[ 64.1 114.3],[ 77.7 125.4],[ 72.8 127.1],[ 71.5 134.3],"(array([ 81.2, 118.5]),)","(array([ 89.5, 131. ]),)","(array([ 81.9, 125.5]),)","(array([ 75.2, 108. ]),)","(array([41.1, 72.9]),)","(array([36.8, 61.1]),)"
109,Retail Sales (YoY)_3,GBPCAD,2,0.86,1659.5,1549.8,[ 638.3 1021.2],[615.  934.8],[309.5 576.4],[400.1 672.4],[328.8 697.4],[214.9 446.7],[ 75.3 134.3],[ 79.7 132.4],[ 88.  154.3],[ 86.2 158.2],"(array([ 97.4, 142.4]),)","(array([ 98.3, 141.2]),)","(array([ 81.5, 125. ]),)","(array([ 74.2, 106.7]),)","(array([40.7, 72.3]),)","(array([38. , 62.6]),)"
110,Retail Sales (YoY)_3.5,GBPCAD,2,0.81,1778.7,1784.8000000000002,[ 686.3 1092.4],[ 687.1 1097.7],[317.8 592.7],[415.2 718.1],[368.5 763.3],[271.8 577.5],[ 83.6 150. ],[ 81.6 137.9],[107.5 184.3],[ 95.3 178.7],"(array([111.9, 163.8]),)","(array([109.2, 154.9]),)","(array([ 81.5, 125. ]),)","(array([ 74.2, 106.7]),)","(array([40.7, 72.3]),)","(array([38. , 62.6]),)"
111,Retail Sales (YoY)_4,GBPCAD,2,0.87,1923.1,1999.9,[ 751.9 1171.2],[ 782.7 1217.2],[350.  646.3],[441.8 779.9],[401.9 812.5],[340.8 662.6],[105.7 190.8],[126.8 211.4],[126.9 213.6],[124.6 219. ],"(array([138. , 196.6]),)","(array([157.2, 202.9]),)","(array([ 81.8, 125.5]),)","(array([ 74.9, 105.6]),)","(array([40.8, 72.6]),)","(array([38.3, 61.4]),)"
112,SECO Consumer Climate_0.5,GBPCAD,3,0.6166666666666667,619.0,562.7,[249.2 369.8],[229.8 332.9],[115.9 231.1],[103.8 181.8],[133.3 234. ],[126.  221.5],[12.2 23.7],[15.2 26.1],[14.3 26.5],[12.6 24.4],"(array([19.9, 27.9]),)","(array([19.9, 28.3]),)","(array([ 79.9, 135.6]),)","(array([ 75.1, 113.8]),)","(array([39.7, 77.4]),)","(array([34.9, 57. ]),)"
113,SECO Consumer Climate_1,GBPCAD,2,0.77,790.1,639.0999999999999,[317.  473.1],[267.7 371.4],[146.9 289.9],[120.7 203.9],[170.1 296.1],[146.9 252.5],[23.5 44.2],[23.5 42.2],[25.6 46.9],[20.3 38.8],"(array([32.4, 46.5]),)","(array([25.8, 38. ]),)","(array([ 79.9, 135.6]),)","(array([ 75.1, 113.8]),)","(array([39.7, 77.4]),)","(array([34.9, 57. ]),)"
114,SECO Consumer Climate_1.5,GBPCAD,3,0.7466666666666667,981.8,772.6,[395.9 585.9],[333.8 438.8],[175.3 331.3],[165.5 267.5],[220.6 383. ],[168.3 266.8],[39.9 73.6],[61.6 95. ],[47.9 79.2],[38.7 68.2],"(array([49.1, 73.3]),)","(array([52. , 73.9]),)","(array([ 79.9, 135.6]),)","(array([ 75.1, 113.8]),)","(array([39.7, 77.4]),)","(array([34.9, 57. ]),)"
115,SECO Consumer Climate_2,GBPCAD,2,0.885,1148.6999999999998,960.0,[467.4 681.3],[421.3 538.7],[225.3 412.1],[236.  339.4],[242.1 418.8],[185.3 311.4],[ 61.2 107.8],[ 91.  124.8],[ 61.9 100.1],[44.7 83.1],"(array([72.2, 99.7]),)","(array([ 76.2, 105.6]),)","(array([ 79.9, 135.6]),)","(array([ 75.1, 113.8]),)","(array([39.7, 77.4]),)","(array([34.9, 57. ]),)"
116,SECO Consumer Climate_2.5,GBPCAD,3,0.9033333333333332,1319.6,1010.3,[525.6 794. ],[447.  563.3],[270.9 542.1],[258.9 365.5],[254.6 440.9],[188.1 312.9],[ 72.4 126.7],[ 96.4 133.7],[ 74.6 122.4],[ 52.6 100.4],"(array([ 82.5, 116.5]),)","(array([ 78.8, 110.5]),)","(array([ 79.9, 135.6]),)","(array([ 75.1, 113.8]),)","(array([39.7, 77.4]),)","(array([34.9, 57. ]),)"
117,SECO Consumer Climate_3,GBPCAD,2,0.84,1488.2,1140.8,[589.2 899. ],[497.9 642.9],[296.8 580.6],[293.5 416.1],[292.4 538.8],[204.4 342.1],[ 87.3 150. ],[114.2 165.1],[ 87.2 148.1],[ 60.5 122.1],"(array([ 98.9, 143.1]),)","(array([104.5, 154.5]),)","(array([ 79.9, 135.6]),)","(array([ 75.1, 113.8]),)","(array([39.7, 77.4]),)","(array([34.9, 57. ]),)"
118,SECO Consumer Climate_3.5,GBPCAD,2,0.82,1746.8,1804.8,[ 684.5 1062.3],[ 705.8 1099. ],[348.1 667.5],[398.2 719.5],[336.3 648.5],[307.6 597.7],[116.4 190.1],[153.3 210.2],[ 97.1 166.3],[ 85.7 167.5],"(array([105.1, 157.8]),)","(array([113. , 183.5]),)","(array([ 79.9, 135.6]),)","(array([ 75.1, 113.8]),)","(array([39.7, 77.4]),)","(array([34.9, 57. ]),)"
119,SECO Consumer Climate_4,GBPCAD,2,0.875,1882.8,1971.5,[ 743.6 1139.2],[ 778.7 1192.8],[379.2 713.2],[446.6 787.7],[364.4 702.1],[332.2 672.6],[129.1 212.4],[162.5 228.6],[116.4 195.5],[ 91.2 181. ],"(array([121.8, 182. ]),)","(array([127.7, 201.3]),)","(array([ 79.9, 135.6]),)","(array([ 75.1, 113.8]),)","(array([39.7, 77.4]),)","(array([34.9, 57. ]),)"
120,SECO Economic Forecasts_0.5,GBPCAD,3,0.55,707.6,473.6,[279.8 427.8],[209.2 264.4],[153.2 279.7],[121.7 200.4],[126.6 226.9],[ 87.6 155.3],[14.1 25.1],[11.9 23.2],[11.8 22.4],[11.8 24.2],"(array([16.1, 23.2]),)","(array([17.7, 26.1]),)","(array([ 82.6, 133.1]),)","(array([64.2, 82.9]),)","(array([50.2, 98.2]),)","(array([31.3, 51.2]),)"
