index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
847,BoJ Press Conference_4,EURJPY,3,0.5966666666666667,1895.7,3448.2,[ 689.5 1206.2],[1200.5 2247.7],[313.8 607.6],[543.1 953.5],[375.6 858.5],[ 657.4 1560.8],[104.  187.6],[125.9 209. ],[102.2 192.5],[102.1 179.7],"(array([138.1, 198.3]),)","(array([135.5, 186.8]),)","(array([ 82.6, 150.6]),)","(array([110.1, 193.3]),)","(array([42.5, 89.2]),)","(array([47.3, 98.2]),)"
848,BoJ Summary of Opinions_0.5,EURJPY,2,0.88,447.5,681.7,[172.4 275.1],[281.1 400.6],[ 61.6 117.3],[ 87.2 166.6],[110.8 216. ],[193.9 341.8],[ 8.6 20.3],[ 5.7 18.2],[11.5 21.9],[18.2 29.7],"(array([17.2, 26.5]),)","(array([24.1, 33.6]),)","(array([46.3, 73.6]),)","(array([ 69.3, 102.5]),)","(array([24.1, 43.3]),)","(array([38.6, 64.1]),)"
849,BoJ Summary of Opinions_1,EURJPY,2,0.835,586.0,883.1,[224.2 361.8],[371.1 512. ],[ 77.7 146.2],[ 95.9 182.4],[146.5 289.6],[275.2 451.3],[21.3 44.8],[12.2 32.3],[24.4 45.9],[28.7 46.8],"(array([32.7, 50.8]),)","(array([30.6, 46.3]),)","(array([46.3, 73.6]),)","(array([ 69.3, 102.5]),)","(array([24.1, 43.3]),)","(array([38.6, 64.1]),)"
850,BoJ Summary of Opinions_1.5,EURJPY,2,0.93,772.5,1140.0,[293.4 479.1],[476.8 663.2],[114.6 213.1],[174.7 270.7],[178.9 345.1],[302.1 503.4],[40.4 74.2],[59.1 91.8],[41.5 74.4],[37.2 60.4],"(array([53.7, 76.6]),)","(array([49.9, 68. ]),)","(array([46.3, 73.6]),)","(array([ 69.3, 102.5]),)","(array([24.1, 43.3]),)","(array([38.6, 64.1]),)"
851,BoJ Summary of Opinions_2,EURJPY,2,0.93,857.8,1273.6,[328.3 529.5],[542.7 730.9],[134.4 244.8],[227.1 326.8],[193.9 368.9],[315.6 526.4],[52.2 96.8],[ 76.  114.9],[51.9 93.4],[41.  70.9],"(array([74.6, 98.8]),)","(array([69.5, 86.9]),)","(array([46.3, 73.6]),)","(array([ 69.3, 102.5]),)","(array([24.1, 43.3]),)","(array([38.6, 64.1]),)"
852,BoJ Summary of Opinions_2.5,EURJPY,2,0.86,909.1,1351.8,[348.1 561. ],[572.  779.8],[143.4 266.3],[243.4 369.6],[204.6 388.6],[328.6 556.6],[ 60.  111.5],[ 79.1 120.4],[ 59.7 109.4],[44.4 82.9],"(array([ 83.5, 117.9]),)","(array([ 76. , 102.4]),)","(array([46.3, 73.6]),)","(array([ 69.3, 102.5]),)","(array([24.1, 43.3]),)","(array([38.6, 64.1]),)"
853,BoJ Summary of Opinions_3,EURJPY,2,0.81,960.0,1461.6999999999998,[362.8 597.2],[611.4 850.3],[153.3 307. ],[266.1 454.4],[209.5 402.8],[345.3 591.2],[ 63.9 121. ],[ 83.1 130.4],[ 65.6 119.7],[ 58.7 111.3],"(array([ 90.9, 132.2]),)","(array([ 85.8, 121.7]),)","(array([46.3, 73.6]),)","(array([ 69.3, 102.5]),)","(array([24.1, 43.3]),)","(array([38.6, 64.1]),)"
854,BoJ Summary of Opinions_3.5,EURJPY,2,0.86,1022.6,1552.4,[385.7 636.9],[649.9 902.5],[163.5 332.3],[266.1 454.4],[222.2 425.3],[383.8 636.2],[ 75.6 144.6],[ 83.1 130.4],[ 83. 151.],[ 74.4 141.3],"(array([112.9, 164. ]),)","(array([ 95.2, 131.1]),)","(array([46.3, 73.6]),)","(array([ 69.3, 102.5]),)","(array([24.1, 43.3]),)","(array([38.6, 64.1]),)"
855,BoJ Summary of Opinions_4,EURJPY,2,0.855,1088.6,1705.3,[404.5 684.1],[ 695.8 1009.5],[167.4 336.1],[266.1 454.4],[237.1 470.4],[429.7 738.7],[ 80.  155.2],[ 83.1 130.4],[ 96.6 178.1],[ 99.5 191.3],"(array([124.8, 184.4]),)","(array([109.4, 159.7]),)","(array([46.3, 73.6]),)","(array([ 69.3, 102.5]),)","(array([24.1, 43.3]),)","(array([38.6, 64.1]),)"
856,CFTC JPY speculative net positions_0.5,EURJPY,4,0.75,353.9,241.6,[134.2 219.7],[ 94.8 146.8],[ 65.4 131.4],[ 53.8 110.5],[ 68.8 142.3],[41. 73.],[14.5 26.6],[15.2 27.3],[15.1 27.8],[17.  30.1],"(array([18.7, 28.1]),)","(array([15.7, 24.8]),)","(array([36.6, 65. ]),)","(array([37.5, 53.6]),)","(array([19.8, 41. ]),)","(array([23. , 39.6]),)"
857,CFTC JPY speculative net positions_1,EURJPY,4,0.805,473.4,676.3,[176.6 296.8],[245.1 431.2],[ 92.3 190. ],[149.2 339.7],[ 84.3 171.1],[ 95.8 215.7],[27.7 50.1],[31.3 55.2],[23.1 43.6],[11.2 24.9],"(array([33.9, 48.8]),)","(array([38.2, 51.4]),)","(array([42. , 75.9]),)","(array([ 55.5, 103.4]),)","(array([22.2, 48.6]),)","(array([32.2, 71. ]),)"
858,CFTC JPY speculative net positions_1.5,EURJPY,3,0.9,581.1,765.7,[225.5 355.6],[285.5 480.2],[121.6 238.6],[180.2 391. ],[103.8 201.6],[105.3 225.3],[51.9 85.9],[63.7 97.3],[44.  79.5],[28.3 63.3],"(array([55.1, 80.7]),)","(array([60.9, 89.4]),)","(array([41.1, 73.5]),)","(array([ 55.5, 103.4]),)","(array([21.7, 47.3]),)","(array([32.2, 71. ]),)"
859,CFTC JPY speculative net positions_2,EURJPY,2,0.71,565.8,373.6,[211.3 354.5],[153.6 220. ],[123.6 275. ],[ 65.1 105.1],[ 87.7 149.9],[ 88.5 129.2],[ 67.8 101.9],[ 67.4 103.6],[42.7 77.3],[48.2 80.2],"(array([51.4, 79.3]),)","(array([42., 69.]),)","(array([26.9, 42.1]),)","(array([26.4, 43.6]),)","(array([15.4, 28.2]),)","(array([15.7, 29.6]),)"
860,CFTC JPY speculative net positions_2.5,EURJPY,2,0.815,615.0,385.8,[228.1 386.9],[159.9 225.9],[137.6 308.1],[ 70.4 111.2],[ 90.5 153.7],[ 89.5 129. ],[ 86.3 132.2],[ 80.8 124.9],[ 59.5 108.1],[ 65.3 109.8],"(array([ 76.2, 110.6]),)","(array([66.2, 98.3]),)","(array([26.9, 42.1]),)","(array([26.4, 43.6]),)","(array([15.4, 28.2]),)","(array([15.7, 29.6]),)"
861,CFTC JPY speculative net positions_3,EURJPY,2,0.76,659.6,472.5,[250.8 408.8],[191.8 280.7],[157.2 327.5],[100.4 172.4],[ 93.6 160.4],[ 91.4 133.4],[111.8 170.2],[113.5 173.7],[ 68.8 126.3],[ 78.4 132.9],"(array([ 99.8, 142.8]),)","(array([ 94.1, 141.4]),)","(array([26.9, 42.1]),)","(array([26.4, 43.6]),)","(array([15.4, 28.2]),)","(array([15.7, 29.6]),)"
862,CFTC JPY speculative net positions_3.5,EURJPY,2,0.94,699.5,504.3,[272.7 426.8],[207.3 297. ],[176.8 343.7],[112.2 186.1],[ 96.  165.6],[ 95.1 144.2],[140.8 206.8],[144.2 207.6],[ 70.5 131.5],[ 81.1 140.7],"(array([104.9, 160.4]),)","(array([ 99.3, 157.4]),)","(array([26.9, 42.1]),)","(array([26.4, 43.6]),)","(array([15.4, 28.2]),)","(array([15.7, 29.6]),)"
863,CFTC JPY speculative net positions_4,EURJPY,2,0.965,729.2,540.1,[290.8 438.4],[226.4 313.7],[187.4 352.7],[129.  210.9],[103.4 176.1],[ 97.4 147.8],[151.8 227.5],[161.7 238.9],[ 91.6 167.7],[ 98.7 170.3],"(array([120.1, 180.2]),)","(array([125. , 189.7]),)","(array([26.9, 42.1]),)","(array([26.4, 43.6]),)","(array([15.4, 28.2]),)","(array([15.7, 29.6]),)"
864,CPI Tokyo Ex Food and Energy (MoM)_0.5,EURJPY,2,0.91,474.6,707.7,[176.  298.6],[256.5 451.2],[ 72.3 153.9],[115.  248.3],[103.6 213. ],[141.5 327.1],[13.6 26. ],[15.8 28. ],[16.1 26.7],[10.6 22.5],"(array([18.3, 27.1]),)","(array([20.1, 29. ]),)","(array([47.2, 78.9]),)","(array([ 61.1, 103.6]),)","(array([24.3, 47.7]),)","(array([32.3, 63.1]),)"
865,CPI Tokyo Ex Food and Energy (MoM)_1,EURJPY,2,0.92,597.6,832.8,[229.8 367.8],[325.  507.8],[ 93.8 188.8],[158.  305.2],[136.  265.1],[167. 365.],[23.  44.2],[25.8 47.5],[27.1 45.1],[22.5 37.8],"(array([30.3, 44.1]),)","(array([26.2, 38.5]),)","(array([47.2, 78.9]),)","(array([ 61.1, 103.6]),)","(array([24.3, 47.7]),)","(array([32.3, 63.1]),)"
866,CPI Tokyo Ex Food and Energy (MoM)_1.5,EURJPY,2,0.895,711.2,1018.2,[274.8 436.4],[407.2 611. ],[126.7 239.7],[231.6 376.3],[148.1 283.2],[175.7 374.8],[40.5 74. ],[55.9 88.8],[35.8 62.1],[31.6 54.1],"(array([46.2, 69.3]),)","(array([44. , 66.8]),)","(array([47.2, 78.9]),)","(array([ 61.1, 103.6]),)","(array([24.3, 47.7]),)","(array([32.3, 63.1]),)"
867,CPI Tokyo Ex Food and Energy (MoM)_2,EURJPY,2,0.825,761.5,1062.7,[295.9 465.6],[429.7 633. ],[137.3 262.7],[253.6 411.5],[158.6 304. ],[176.1 375.2],[50.7 93.4],[ 65.4 103.8],[47.9 85.9],[38.2 71.2],"(array([63.5, 92.7]),)","(array([52.7, 77.7]),)","(array([47.6, 79.5]),)","(array([ 61.1, 103.6]),)","(array([24.8, 48.2]),)","(array([32.3, 63.1]),)"
868,CPI Tokyo Ex Food and Energy (MoM)_2.5,EURJPY,2,0.85,800.5,1102.0,[313.3 487.2],[458.7 643.3],[145.1 275.8],[265.2 426.4],[168.1 317.8],[193.5 390.9],[ 62.4 116.5],[ 81.3 132.7],[ 58.2 106.8],[49.6 95.5],"(array([ 80.5, 116.2]),)","(array([ 73.4, 101.4]),)","(array([47.6, 79.5]),)","(array([ 61.1, 103.6]),)","(array([24.8, 48.2]),)","(array([32.3, 63.1]),)"
869,CPI Tokyo Ex Food and Energy (MoM)_3,EURJPY,2,0.87,860.8,1207.6,[332.4 528.4],[500.4 707.2],[155.8 306.9],[283.7 467.3],[176.6 337.2],[216.7 437.4],[ 69.3 130.3],[ 91.2 152.1],[ 63.4 119.2],[ 52.2 104. ],"(array([ 92.6, 136. ]),)","(array([ 85.9, 124.2]),)","(array([47.6, 79.5]),)","(array([ 61.1, 103.6]),)","(array([24.8, 48.2]),)","(array([32.3, 63.1]),)"
870,CPI Tokyo Ex Food and Energy (MoM)_3.5,EURJPY,2,0.825,923.5,1325.8000000000002,[352.9 570.6],[547.2 778.6],[165.  331.5],[304.8 505. ],[187.9 364. ],[242.4 499.4],[ 76.9 146.4],[102.4 175. ],[ 75.9 142.2],[ 67.5 135.4],"(array([104.6, 151. ]),)","(array([103.9, 151. ]),)","(array([47.6, 79.5]),)","(array([ 61.1, 103.6]),)","(array([24.8, 48.2]),)","(array([32.3, 63.1]),)"
871,CPI Tokyo Ex Food and Energy (MoM)_4,EURJPY,2,0.915,1104.8,1744.6999999999998,[399.  705.8],[ 670.6 1074.1],[181.6 383.3],[358.3 624.8],[217.3 433.2],[312.2 631.4],[ 85.3 165.4],[109.  189.9],[ 95.8 181. ],[ 91.7 181.7],"(array([120.7, 180.4]),)","(array([ 98.6, 156.7]),)","(array([47.6, 79.5]),)","(array([ 61.1, 103.6]),)","(array([24.8, 48.2]),)","(array([32.3, 63.1]),)"
872,"CPI, n.s.a (MoM)_0.5",EURJPY,3,0.5233333333333333,437.3,677.5,[155.8 281.5],[246.4 431.1],[ 77.3 157. ],[123.8 241.6],[ 78.4 162.1],[122.6 217.5],[12.  23.6],[10.2 18.7],[11.6 23.8],[13.2 26.1],"(array([19.5, 27.4]),)","(array([20.2, 25.2]),)","(array([47.8, 72.5]),)","(array([62.9, 89.8]),)","(array([22.5, 38.1]),)","(array([28.6, 46.1]),)"
873,"CPI, n.s.a (MoM)_1",EURJPY,2,0.785,643.4,959.3,[226.1 417.3],[372.4 586.9],[113.3 234.6],[176.  302.4],[112.8 235.8],[196.4 367.9],[23.9 43.8],[31.7 52.1],[26.7 46.6],[29.2 46.5],"(array([29.5, 42.6]),)","(array([29.5, 40.1]),)","(array([47.8, 72.5]),)","(array([62.9, 89.8]),)","(array([22.5, 38.1]),)","(array([28.6, 46.1]),)"
874,"CPI, n.s.a (MoM)_1.5",EURJPY,2,0.835,740.8,1068.6,[270.1 470.7],[439.7 628.9],[139.9 289.8],[229.2 363.4],[130.2 252.1],[210.5 374.4],[35.1 63.6],[47.8 77.1],[44.3 76.4],[38.2 68.1],"(array([48.5, 71.4]),)","(array([49.9, 71.1]),)","(array([47.8, 72.5]),)","(array([62.9, 89.8]),)","(array([22.5, 38.1]),)","(array([28.6, 46.1]),)"
875,"CPI, n.s.a (MoM)_2",EURJPY,2,0.81,779.7,1117.7,[289.6 490.1],[471.7 646. ],[149.3 301.5],[247.4 388.9],[140.2 262.7],[224.3 385.2],[46.8 87.5],[ 61.8 106.1],[58.2 99.4],[48.9 89.6],"(array([66.5, 94.7]),)","(array([ 71.9, 101.9]),)","(array([47.8, 72.5]),)","(array([62.9, 89.8]),)","(array([22.5, 38.1]),)","(array([28.6, 46.1]),)"
876,"CPI, n.s.a (MoM)_2.5",EURJPY,2,0.815,816.1,1185.5,[304.6 511.5],[505.8 679.7],[161.9 323.8],[281.2 439.2],[142.7 264.8],[224.6 385.4],[ 59.8 110.1],[ 75.9 127.4],[ 62.2 109.1],[52.1 98.1],"(array([ 74. , 109.5]),)","(array([ 76.5, 117.8]),)","(array([47.8, 72.5]),)","(array([62.9, 89.8]),)","(array([22.5, 38.1]),)","(array([28.6, 46.1]),)"
877,"CPI, n.s.a (MoM)_3",EURJPY,2,0.765,835.8,1215.9,[312.  523.8],[521.2 694.7],[166.8 332.6],[294.2 453.9],[145.2 269.7],[226.9 387.6],[ 74.6 135.9],[ 92.4 153.5],[ 64.8 115.9],[ 54.7 106.5],"(array([ 84.3, 128.7]),)","(array([ 84. , 132.4]),)","(array([47.8, 72.5]),)","(array([62.9, 89.8]),)","(array([22.5, 38.1]),)","(array([28.6, 46.1]),)"
878,"CPI, n.s.a (MoM)_3.5",EURJPY,3,0.8866666666666667,851.8,1219.0,[321.7 530.1],[523.8 695.2],[169.5 334.3],[296.9 455. ],[152.3 275.9],[226.9 387.6],[ 89.6 159.7],[ 92.9 154.7],[ 79.2 142.7],[ 54.7 106.5],"(array([ 89.2, 137.3]),)","(array([ 84.5, 133. ]),)","(array([47.8, 72.5]),)","(array([62.9, 89.8]),)","(array([22.5, 38.1]),)","(array([28.6, 46.1]),)"
879,"CPI, n.s.a (MoM)_4",EURJPY,2,0.755,871.7,1226.3000000000002,[331.6 540.1],[531.7 694.6],[172.8 337.5],[304.7 457.8],[158.9 288.1],[226.9 387.6],[ 94.3 170.6],[107.6 186.4],[ 88.4 164.5],[ 54.7 106.5],"(array([103.1, 164.9]),)","(array([ 99.2, 160.5]),)","(array([47.8, 72.5]),)","(array([62.9, 89.8]),)","(array([22.5, 38.1]),)","(array([28.6, 46.1]),)"
880,Capacity Utilization (MoM)_0.5,EURJPY,3,0.61,377.2000000000001,615.1,[139.3 237.9],[220.4 394.7],[ 68.  134.4],[ 78.4 160.2],[ 71.2 154.3],[142.  324.8],[11.8 24.1],[11.7 24.2],[11.2 23. ],[ 8.4 20.1],"(array([19.9, 28.3]),)","(array([20. , 28.9]),)","(array([44.3, 79.4]),)","(array([57.8, 99.7]),)","(array([23.7, 47.6]),)","(array([32. , 63.7]),)"
881,Capacity Utilization (MoM)_1,EURJPY,3,0.9266666666666666,525.7,809.9000000000001,[201.6 324.1],[303.6 506.3],[101.4 193.8],[131.1 228.2],[100.3 203.6],[172.5 410.8],[27.9 49.6],[32.4 56.8],[26.5 48.1],[17.4 36.7],"(array([34.6, 48.7]),)","(array([40.5, 57.8]),)","(array([44. , 78.9]),)","(array([57.8, 99.7]),)","(array([23.5, 47.3]),)","(array([32. , 63.7]),)"
882,Capacity Utilization (MoM)_1.5,EURJPY,2,0.885,665.2,887.2,[259.7 405.5],[351.7 535.5],[134.3 259.6],[163.3 272.6],[125.5 242.5],[188.3 423.4],[48.1 80. ],[57.1 89.8],[42.2 76.2],[22.6 49.9],"(array([55.5, 76.1]),)","(array([60.7, 81.3]),)","(array([43.6, 78.3]),)","(array([57.8, 99.7]),)","(array([23.2, 46.7]),)","(array([32. , 63.7]),)"
883,Capacity Utilization (MoM)_2,EURJPY,3,0.55,810.1,1002.2,[319.6 490.5],[399.1 603.1],[162.1 307.3],[195.7 332.4],[157.5 311.8],[203.3 467.5],[ 61.3 101.5],[ 72.2 108.2],[ 61.  104.5],[48.8 94.9],"(array([68.7, 98.6]),)","(array([67.2, 99.7]),)","(array([43.6, 78.3]),)","(array([57.8, 99.7]),)","(array([23.2, 46.7]),)","(array([32. , 63.7]),)"
884,Capacity Utilization (MoM)_2.5,EURJPY,3,0.6066666666666667,962.3,1286.1,[374.6 587.7],[504.4 781.7],[191.8 372.6],[245.2 420.2],[182.8 363.7],[259.2 599.3],[ 76.8 129.4],[ 87.9 134.8],[ 76.8 129.2],[ 71.3 127.6],"(array([ 83.9, 121.4]),)","(array([ 86.6, 123.3]),)","(array([43.6, 78.3]),)","(array([57.8, 99.7]),)","(array([23.2, 46.7]),)","(array([32. , 63.7]),)"
885,Capacity Utilization (MoM)_3,EURJPY,2,0.855,1130.8000000000002,1447.6,[442.1 688.7],[578.8 868.8],[226.2 426.9],[298.4 505.9],[215.8 439.8],[280.4 630.2],[ 98.8 162. ],[126.  180.5],[ 93.6 155.7],[104.4 162.4],"(array([ 98.9, 144.9]),)","(array([ 89.2, 137.5]),)","(array([43.6, 78.5]),)","(array([57.8, 99.7]),)","(array([23.2, 46.8]),)","(array([32. , 63.7]),)"
886,Capacity Utilization (MoM)_3.5,EURJPY,3,0.5966666666666667,1253.8,1501.8,[491.9 761.9],[611.5 890.3],[253.9 483. ],[325.7 525.6],[238.  478.1],[285.7 645.2],[118.6 192.4],[134.4 196.6],[106.4 176.1],[106.3 166.9],"(array([113.9, 166.5]),)","(array([ 99.6, 155.4]),)","(array([43.6, 78.5]),)","(array([57.8, 99.7]),)","(array([23.2, 46.8]),)","(array([32. , 63.7]),)"
887,Capacity Utilization (MoM)_4,EURJPY,2,0.87,1366.9,1551.3000000000002,[533.  833.9],[631.2 920.1],[274.7 529.9],[337.1 537.7],[258.3 512.6],[294.2 674.8],[128.2 208.2],[144.9 216.8],[121.  201.4],[111.9 179.2],"(array([127.6, 186.3]),)","(array([115.7, 188.9]),)","(array([43.6, 78.5]),)","(array([57.8, 99.7]),)","(array([23.2, 46.8]),)","(array([32. , 63.7]),)"
888,Capital Spending (YoY)_0.5,EURJPY,3,0.9233333333333332,439.4,526.3,[172.1 267.3],[188.2 338.1],[ 76.3 142. ],[ 96.3 154. ],[ 95.8 193. ],[ 91.8 237.9],[10.5 23.2],[15.6 26.9],[ 9.9 20.5],[ 7.6 19. ],"(array([18.9, 26.9]),)","(array([22.2, 28.7]),)","(array([54.5, 81.2]),)","(array([46.2, 71.7]),)","(array([29.2, 50.2]),)","(array([24. , 46.9]),)"
889,Capital Spending (YoY)_1,EURJPY,2,0.89,542.3,594.0999999999999,[220.2 322.1],[227.7 366.4],[106.4 188.5],[124.2 192. ],[113.8 217.4],[103.5 248.1],[24.  45.7],[29.3 47.6],[18.8 38.3],[17.2 37.5],"(array([35.1, 49. ]),)","(array([33.7, 45.9]),)","(array([55. , 81.7]),)","(array([46.2, 71.7]),)","(array([29.6, 50.6]),)","(array([24. , 46.9]),)"
890,Capital Spending (YoY)_1.5,EURJPY,3,0.61,688.9,691.6,[273.5 415.4],[274.1 417.5],[146.1 286.4],[147. 236.],[127.3 239. ],[127.1 288.6],[42.  76.7],[44.9 77.4],[30.3 58.5],[30.9 58.7],"(array([54. , 74.5]),)","(array([53.2, 73. ]),)","(array([54.7, 81.6]),)","(array([46.2, 71.7]),)","(array([29.8, 51. ]),)","(array([24. , 46.9]),)"
891,Capital Spending (YoY)_2,EURJPY,2,0.91,789.5,776.0,[313.  476.5],[307.8 468.2],[172.1 332.6],[171.2 278.1],[140.9 271.3],[136.7 314.8],[ 64.4 109.3],[ 66.4 108.6],[39.5 77.1],[43.  78.5],"(array([71.4, 99.7]),)","(array([64.6, 90.5]),)","(array([54.7, 81.6]),)","(array([46.2, 71.7]),)","(array([29.8, 51. ]),)","(array([24. , 46.9]),)"
892,Capital Spending (YoY)_2.5,EURJPY,2,0.895,821.0,795.8,[329. 492.],[317.3 478.5],[184.5 346.5],[180.7 297.5],[144.4 279.9],[136.7 314.8],[ 74.1 125.7],[ 74.7 126.8],[45.4 91.5],[43.  78.5],"(array([ 84.6, 119.7]),)","(array([ 72.9, 104.1]),)","(array([54.6, 81.7]),)","(array([46.2, 71.7]),)","(array([29.6, 51. ]),)","(array([24. , 46.9]),)"
893,Capital Spending (YoY)_3,EURJPY,2,0.935,861.8,833.9,[346.8 515. ],[335.4 498.5],[196.1 365. ],[198.7 329.5],[150.7 289.5],[136.7 314.8],[ 88.7 151.9],[ 93.6 152.2],[ 51.  104.8],[43.  78.5],"(array([ 99.7, 140.4]),)","(array([ 85.7, 120.4]),)","(array([53.6, 80.1]),)","(array([46.2, 71.7]),)","(array([28.5, 48.7]),)","(array([24. , 46.9]),)"
894,Capital Spending (YoY)_3.5,EURJPY,2,0.935,839.8,840.0999999999999,[345.5 494.3],[339.2 500.9],[189.9 341.1],[202.6 332.5],[155.6 300.6],[136.7 314.8],[ 95.4 167.3],[ 98.6 163.9],[ 61.4 127.8],[43.  78.5],"(array([116.2, 168.5]),)","(array([ 90.7, 133.4]),)","(array([53.7, 80.5]),)","(array([46.2, 71.7]),)","(array([28.9, 49.1]),)","(array([24. , 46.9]),)"
895,Capital Spending (YoY)_4,EURJPY,2,0.935,870.9000000000001,852.0,[363.1 507.8],[343.7 508.3],[202.2 357.8],[207.1 342.6],[160.9 307.9],[136.7 314.8],[106.  188.6],[101.1 170.8],[ 65.9 141.5],[43.  78.5],"(array([131. , 193.7]),)","(array([ 93.2, 141.4]),)","(array([54.3, 81. ]),)","(array([46.2, 71.7]),)","(array([29.3, 49.5]),)","(array([24. , 46.9]),)"
896,Coincident Indicator (MoM)_0.5,EURJPY,3,0.5966666666666667,384.7,316.6,[151.7 233. ],[135.  181.6],[ 79.1 142.9],[ 65.6 125.6],[ 72.6 136.6],[ 69.4 117. ],[10.3 22.2],[10.5 23.1],[11.2 22.7],[11.1 22.1],"(array([18.3, 26.5]),)","(array([17.4, 26. ]),)","(array([52.8, 88.2]),)","(array([53.8, 84.2]),)","(array([29.5, 57.4]),)","(array([32.8, 52.5]),)"
897,Coincident Indicator (MoM)_1,EURJPY,3,0.7533333333333333,544.0,527.8,[208.9 335.1],[218.5 309.3],[109.  212.7],[100.7 190.2],[ 99.9 183.3],[117.8 230. ],[24.9 47.1],[33.7 54.3],[27.6 50.9],[31.7 57.9],"(array([37.1, 52.2]),)","(array([38.3, 56.5]),)","(array([52.6, 87.8]),)","(array([53.8, 84.2]),)","(array([29.3, 57.2]),)","(array([32.8, 52.5]),)"
898,Coincident Indicator (MoM)_1.5,EURJPY,2,0.845,701.9000000000001,680.2,[276.6 425.3],[280.3 399.9],[139.8 265.5],[134.7 281.6],[136.9 250.1],[145.7 261.4],[42.2 75.1],[44.1 74.3],[47.1 79.6],[48.9 81.1],"(array([52.2, 75.1]),)","(array([50.7, 76.3]),)","(array([52.4, 87.5]),)","(array([53.8, 84.2]),)","(array([29.2, 56.9]),)","(array([32.8, 52.5]),)"
899,Coincident Indicator (MoM)_2,EURJPY,3,0.8933333333333333,826.5,876.8,[321.8 504.7],[354.2 522.6],[160.2 302.8],[154.6 337.1],[161.7 319.5],[199.6 373.2],[56.2 98.8],[57.3 99.8],[ 64.3 105.4],[ 70.1 118.8],"(array([68.7, 97.9]),)","(array([ 82.6, 111.7]),)","(array([52.4, 87.5]),)","(array([53.8, 84.2]),)","(array([29.2, 56.9]),)","(array([32.8, 52.5]),)"
900,Coincident Indicator (MoM)_2.5,EURJPY,3,0.59,973.5,1173.1,[383.9 589.6],[473.7 699.4],[184.6 354.9],[177.7 408.3],[199.2 381.4],[296.  530.3],[ 71.7 125.2],[ 63.2 112. ],[ 83.4 134.8],[107.  159.7],"(array([ 83. , 120.8]),)","(array([ 86.2, 132.1]),)","(array([52.4, 87.5]),)","(array([53.8, 84.2]),)","(array([29.2, 56.9]),)","(array([32.8, 52.5]),)"
901,Coincident Indicator (MoM)_3,EURJPY,2,0.835,1099.1,1357.8,[432.2 666.9],[555.5 802.3],[204.8 396.9],[193.8 418.2],[227.4 432.8],[361.7 637.4],[ 89.8 152.8],[ 83.2 144.4],[ 99.6 160.1],[145.6 179. ],"(array([ 96.6, 142.9]),)","(array([ 87.8, 139.1]),)","(array([52.4, 87.6]),)","(array([53.8, 84.2]),)","(array([29.2, 57. ]),)","(array([32.8, 52.5]),)"
902,Coincident Indicator (MoM)_3.5,EURJPY,3,0.5766666666666667,1211.4,1518.6,[477.5 733.9],[630.7 887.9],[224. 438.],[206.9 429.2],[253.6 479.4],[423.7 730.8],[107.  181.5],[100.7 173.6],[111.5 181. ],[157.5 194.4],"(array([113.9, 166.4]),)","(array([102. , 157.7]),)","(array([52.4, 87.6]),)","(array([53.8, 84.2]),)","(array([29.2, 57. ]),)","(array([32.8, 52.5]),)"
903,Coincident Indicator (MoM)_4,EURJPY,3,0.58,1297.7,1659.9,[508.  789.7],[679.6 980.3],[237.6 469.7],[209.9 432.3],[270.4 513.6],[469.7 832.1],[117.3 200.3],[101.2 174.9],[127.3 205.9],[176.7 228.1],"(array([123.8, 184.2]),)","(array([121.7, 194. ]),)","(array([52.4, 87.6]),)","(array([53.8, 84.2]),)","(array([29.2, 57. ]),)","(array([32.8, 52.5]),)"
904,Construction Orders (YoY)_0.5,EURJPY,3,0.6,437.2,592.8,[168.7 268.5],[228.  364.8],[ 83.4 160.4],[ 67.2 133. ],[ 85.3 174. ],[160.7 314.8],[11.5 23.7],[13.1 26.6],[ 9.9 21.7],[11.3 22. ],"(array([20.1, 28.1]),)","(array([22.1, 29.3]),)","(array([55.4, 93.8]),)","(array([62.9, 98.5]),)","(array([28.7, 55.9]),)","(array([39.4, 72.5]),)"
905,Construction Orders (YoY)_1,EURJPY,4,0.7025,607.5,732.0,[234.4 373.1],[281.7 450.3],[116.9 220.6],[ 96.4 191.6],[117.5 245. ],[185.3 371.7],[26.5 49.6],[28.3 52.7],[23.7 46.6],[19.8 37.9],"(array([37.2, 52.3]),)","(array([34.8, 47. ]),)","(array([55.2, 93.7]),)","(array([62.9, 98.5]),)","(array([28.6, 55.8]),)","(array([39.4, 72.5]),)"
906,Construction Orders (YoY)_1.5,EURJPY,2,0.88,762.4,866.5,[306.5 455.9],[356.9 509.6],[150.2 267.3],[144.7 282.9],[156.3 310.5],[212.2 393.4],[44.3 77.2],[50.9 83.4],[40.5 73.9],[36.1 67.9],"(array([54.3, 76.1]),)","(array([57.5, 71.8]),)","(array([55. , 93.4]),)","(array([62.9, 98.5]),)","(array([28.5, 55.4]),)","(array([39.4, 72.5]),)"
