index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
2862, Invest Housing Finance (MoM)_4,EURNZD,2,0.865,1702.6999999999998,1112.0,[ 623.6 1079.1],[479. 633.],[342.7 796.9],[276.7 481.4],[280.9 518.4],[202.2 392.1],[100.8 184.5],[ 99.4 179.2],[102.3 186.8],[ 62.2 124.8],"(array([136.5, 196.3]),)","(array([106.2, 164.9]),)","(array([ 80.3, 127.4]),)","(array([ 73. , 114.5]),)","(array([39.9, 71.7]),)","(array([35.9, 70.5]),)"
2863, Investing.com AUD/USD Index _0.5,EURNZD,4,0.695,417.1,418.3,[158.8 258.3],[173.6 244.7],[ 77.2 145.4],[117.1 202.2],[ 81.6 170.7],[56.5 98.8],[12.3 24.3],[13.8 23.7],[11.6 23.6],[ 8.3 21.1],"(array([19. , 27.5]),)","(array([20.3, 27.6]),)","(array([48.1, 77.8]),)","(array([51.1, 70.4]),)","(array([24.8, 46.7]),)","(array([22.3, 38.7]),)"
2864, Investing.com AUD/USD Index _1,EURNZD,3,0.5866666666666667,619.7,531.7,[234.9 384.8],[228.2 303.5],[114.6 219.3],[138.  232.5],[120.3 255.8],[ 90.2 168.1],[27.6 49.8],[23.4 42.3],[27.5 50.2],[24.8 51.2],"(array([36.6, 51.6]),)","(array([36.1, 51.3]),)","(array([48.2, 77.8]),)","(array([51.1, 70.4]),)","(array([24.9, 46.8]),)","(array([22.3, 38.7]),)"
2865, Investing.com AUD/USD Index _1.5,EURNZD,4,0.81,773.5999999999999,711.0,[294.9 478.7],[299.5 411.5],[146.7 286.7],[151.8 243.4],[148.2 306.6],[147.7 296.8],[43.8 76.3],[29.8 56.5],[43.3 76. ],[44.1 81.4],"(array([51.5, 73.8]),)","(array([45.2, 70.1]),)","(array([48.2, 78. ]),)","(array([51.1, 70.4]),)","(array([24.9, 46.9]),)","(array([22.3, 38.7]),)"
2866, Investing.com AUD/USD Index _2,EURNZD,3,0.5833333333333334,944.0,916.8,[362.7 581.3],[371.2 545.6],[180.8 360. ],[156.5 251.8],[181.8 360.5],[214.7 407.5],[ 65.3 108.8],[41.  78.1],[ 62.8 105.6],[ 72.7 121.1],"(array([69.2, 99.5]),)","(array([ 72.5, 101.9]),)","(array([48.2, 78. ]),)","(array([51.1, 70.4]),)","(array([24.9, 46.9]),)","(array([22.3, 38.7]),)"
2867, Investing.com AUD/USD Index _2.5,EURNZD,3,0.9266666666666666,1105.6,1172.9,[426.9 678.7],[466.7 706.2],[213.7 427.6],[167.7 259.6],[213.2 414.6],[299.1 554.1],[ 81.8 135. ],[49.  96.7],[ 80.9 134.8],[116.2 148.2],"(array([ 86.3, 123.8]),)","(array([ 73.7, 107.5]),)","(array([48.3, 78. ]),)","(array([51.1, 70.4]),)","(array([25. , 46.9]),)","(array([22.3, 38.7]),)"
2868, Investing.com AUD/USD Index _3,EURNZD,2,0.905,1231.2,1342.0,[485.5 745.7],[543.8 798.2],[243.5 473.1],[200.3 315.7],[242.  462.7],[343.5 620.2],[100.8 163.5],[ 75.6 135.1],[ 99.4 162.8],[141.4 180.1],"(array([101. , 145.8]),)","(array([106.3, 146. ]),)","(array([48.3, 78. ]),)","(array([51.1, 70.4]),)","(array([25. , 46.9]),)","(array([22.3, 38.7]),)"
2869, Investing.com AUD/USD Index _3.5,EURNZD,2,0.91,1364.9,1537.1999999999998,[537.2 827.7],[625.8 911.4],[267.9 515.1],[224.7 354.6],[269.4 525.1],[401.1 713. ],[115.3 188.6],[ 94.7 168.2],[111.7 183.7],[158.2 209. ],"(array([116.4, 167.3]),)","(array([121.2, 163.7]),)","(array([48.3, 78. ]),)","(array([51.1, 70.4]),)","(array([25. , 46.9]),)","(array([22.3, 38.7]),)"
2870, Investing.com AUD/USD Index _4,EURNZD,3,0.94,1482.2,1786.1,[582.7 899.5],[ 740.  1046.1],[290.9 551.7],[276.2 447.4],[291.7 575.7],[463.7 807.3],[130.  213.2],[121.5 206.2],[126.  207.2],[174.3 237.6],"(array([130.5, 187.6]),)","(array([135.5, 185.8]),)","(array([48.3, 78.1]),)","(array([51.1, 70.4]),)","(array([24.9, 46.9]),)","(array([22.3, 38.7]),)"
2871, MI Inflation Expectations _0.5,EURNZD,2,0.92,706.1,684.2,[271.  435.1],[284.9 399.3],[132.9 258.3],[ 90.3 174.1],[138.1 291.4],[194.6 286.1],[10.3 22.5],[ 9.6 22.7],[12. 24.],[16.6 25.8],"(array([19.8, 27.9]),)","(array([19. , 25.7]),)","(array([ 83.4, 143.2]),)","(array([ 86.6, 140.6]),)","(array([38.4, 75.1]),)","(array([35., 69.]),)"
2872, MI Inflation Expectations _1,EURNZD,4,0.725,960.9,845.0999999999999,[375.4 585.5],[345.7 499.4],[185.8 355.8],[127.2 272.6],[189.5 394.6],[218.6 329.2],[24.5 46.8],[24.2 47.4],[25.4 46.6],[24.7 42.7],"(array([34.5, 50. ]),)","(array([34.2, 46.9]),)","(array([ 82.3, 141.4]),)","(array([ 86.6, 140.6]),)","(array([37.6, 74. ]),)","(array([35., 69.]),)"
2873, MI Inflation Expectations _1.5,EURNZD,2,0.91,1160.4,967.5,[454.4 706. ],[409.  558.5],[225.  427.3],[155.2 314.8],[229.5 464.1],[253.8 376.8],[37.7 70.7],[34.2 68.8],[40.3 72.3],[39.3 71.7],"(array([50.2, 73.3]),)","(array([58.9, 79.4]),)","(array([ 82.3, 141.4]),)","(array([ 86.6, 140.6]),)","(array([37.6, 74. ]),)","(array([35., 69.]),)"
2874, MI Inflation Expectations _2,EURNZD,2,0.85,1405.7,1220.5,[550.  855.7],[498.2 722.3],[275.2 540.6],[203.7 417.4],[274.8 537.2],[294.5 499.3],[ 58.6 104. ],[50.7 99.8],[52.5 92.3],[46.7 88.7],"(array([65.3, 96.8]),)","(array([ 77.7, 108.4]),)","(array([ 81.9, 141.2]),)","(array([ 86.6, 140.6]),)","(array([37.4, 73.7]),)","(array([35., 69.]),)"
2875, MI Inflation Expectations _2.5,EURNZD,2,0.87,1504.3,1293.3000000000002,[592.5 911.8],[534.2 759.1],[299.  579.1],[232.2 465.4],[293.5 580.6],[301.9 501.7],[ 72.2 125.7],[ 70.8 131. ],[ 61.5 109.2],[ 56.7 102.9],"(array([ 78. , 115.1]),)","(array([ 85.7, 121.4]),)","(array([ 81.9, 141.2]),)","(array([ 86.6, 140.6]),)","(array([37.4, 73.7]),)","(array([35., 69.]),)"
2876, MI Inflation Expectations _3,EURNZD,2,0.84,1583.7,1332.1,[628.2 955.5],[561.8 770.3],[317.8 603.8],[246.1 475.2],[310.5 614.6],[315.7 520. ],[ 86.8 150.8],[ 84.1 153.7],[ 71.6 130. ],[ 67.4 129.5],"(array([ 94.5, 140.4]),)","(array([109.7, 161.7]),)","(array([ 82. , 141.6]),)","(array([ 86.6, 140.6]),)","(array([37.7, 74.2]),)","(array([35., 69.]),)"
2877, MI Inflation Expectations _3.5,EURNZD,2,0.925,1684.5,1366.1,[ 666.3 1018.2],[582.1 784. ],[343.4 646.7],[255.  481.4],[323.  647.9],[327.1 536.8],[ 99.8 173.7],[ 86.  158.4],[ 81.  148.6],[ 90.3 171. ],"(array([109.5, 161.8]),)","(array([119.3, 176.4]),)","(array([ 82.7, 142.6]),)","(array([ 86.6, 140.6]),)","(array([38.2, 74.9]),)","(array([35., 69.]),)"
2878, MI Inflation Expectations _4,EURNZD,2,0.91,1756.5,1392.8,[ 699.4 1057.1],[592.3 800.5],[363.3 681.2],[263.2 500.5],[336.1 667.8],[329.2 543. ],[114.3 200.6],[104.  195.8],[ 89.5 165.5],[103.3 195.1],"(array([125.2, 187.6]),)","(array([150.3, 221.7]),)","(array([ 82.3, 142.5]),)","(array([ 86.6, 140.6]),)","(array([37.6, 74.1]),)","(array([35., 69.]),)"
2879, MI Inflation Gauge (MoM)_0.5,EURNZD,3,0.77,648.2,485.6,[244.5 403.7],[217.1 268.5],[119.7 240.5],[125.7 187.3],[124.8 277.1],[ 91.3 168.1],[ 9.7 21.7],[10.8 23. ],[12.3 24.4],[15.5 26.1],"(array([19.1, 27.7]),)","(array([19.5, 27.7]),)","(array([ 76.7, 131.2]),)","(array([ 88.1, 107.5]),)","(array([38.9, 78.1]),)","(array([46.7, 61.2]),)"
2880, MI Inflation Gauge (MoM)_1,EURNZD,3,0.9233333333333332,787.9,590.2,[310.2 477.7],[260.7 329.5],[151.8 294.9],[128.  189.6],[158.3 330.2],[132.7 208.5],[24.2 47.8],[14.2 32. ],[26.8 50. ],[29.7 50.9],"(array([38.8, 55. ]),)","(array([33.7, 48.4]),)","(array([ 76. , 130.6]),)","(array([ 88.1, 107.5]),)","(array([39.2, 78.6]),)","(array([46.7, 61.2]),)"
2881, MI Inflation Gauge (MoM)_1.5,EURNZD,2,0.845,937.7,711.4,[380.  557.7],[320.5 390.9],[186.9 353.4],[144.6 215. ],[193.1 381.5],[175.9 241.1],[37.7 70.8],[25.2 54.7],[45.5 79.4],[56.7 86.7],"(array([51.3, 76.5]),)","(array([54.4, 79.2]),)","(array([ 76. , 130.8]),)","(array([ 88.1, 107.5]),)","(array([39.6, 79.1]),)","(array([46.7, 61.2]),)"
2882, MI Inflation Gauge (MoM)_2,EURNZD,2,0.845,1112.1999999999998,863.1,[442.4 669.8],[377.1 486. ],[217.2 432.3],[170.  273.8],[225.2 430.4],[207.1 296.6],[48.  89.6],[38.6 81.1],[ 60.9 103.2],[ 66.2 103.6],"(array([65.9, 98.3]),)","(array([66.7, 99.2]),)","(array([ 75.9, 130.5]),)","(array([ 88.1, 107.5]),)","(array([39.9, 79.6]),)","(array([46.7, 61.2]),)"
2883, MI Inflation Gauge (MoM)_2.5,EURNZD,2,0.905,1220.1,889.9,[487.6 732.5],[403.4 486.5],[237.5 462.1],[173.7 279.1],[250.1 479.6],[229.7 315.9],[ 63.4 114.8],[47.4 96.8],[ 76.7 130. ],[ 91.9 138.4],"(array([ 83.2, 121.8]),)","(array([ 92.8, 129.3]),)","(array([ 75.9, 130.9]),)","(array([ 88.1, 107.5]),)","(array([39.7, 79.6]),)","(array([46.7, 61.2]),)"
2884, MI Inflation Gauge (MoM)_3,EURNZD,3,0.9166666666666666,1308.6,954.3,[521.2 787.4],[436.5 517.8],[256.7 505.1],[177.5 278.4],[264.5 505.9],[259.  368.8],[ 76.4 138.8],[48.  96.8],[ 86.3 148.6],[106.8 163.5],"(array([ 99.7, 147.3]),)","(array([107.2, 150.7]),)","(array([ 75.7, 131.3]),)","(array([ 87.5, 107.4]),)","(array([39.5, 79.7]),)","(array([44.7, 60.8]),)"
2885, MI Inflation Gauge (MoM)_3.5,EURNZD,2,0.875,1369.4,978.2,[550.5 818.9],[445.1 533.1],[266.8 519.6],[177.5 278.4],[283.8 532.2],[267.6 388.2],[ 81.5 151.8],[48.  96.8],[106.2 179. ],[123.7 193.4],"(array([116.5, 170.5]),)","(array([124. , 183.2]),)","(array([ 76. , 131.9]),)","(array([ 87.5, 107.4]),)","(array([39.7, 80.2]),)","(array([44.7, 60.8]),)"
2886, MI Inflation Gauge (MoM)_4,EURNZD,2,0.815,1414.8000000000002,1041.1,[568.7 846.1],[470.1 571. ],[269.9 524.1],[184.2 284.6],[298.8 564.1],[285.8 435.9],[ 88.1 164.2],[ 67.9 137.5],[112.6 192.7],[132.2 210.3],"(array([127.2, 186.6]),)","(array([132. , 198.9]),)","(array([ 74.2, 126.5]),)","(array([ 87.5, 107.4]),)","(array([38.9, 79.3]),)","(array([44.7, 60.8]),)"
2887, MI Leading Index (MoM)_0.5,EURNZD,3,0.77,521.9,881.3000000000001,[199.6 322.3],[316.1 565.2],[100.1 186.8],[ 96.7 161.6],[ 99.4 209.4],[219.4 447.3],[12.7 25. ],[10.3 22.5],[10.7 23.2],[10.9 23.3],"(array([20.9, 29.3]),)","(array([19.6, 28.6]),)","(array([ 57.8, 102.3]),)","(array([ 90.2, 168.5]),)","(array([28.4, 51.4]),)","(array([42. , 72.2]),)"
2888, MI Leading Index (MoM)_1,EURNZD,2,0.88,724.8,1032.0,[288.7 436.1],[400.4 631.6],[150.3 282.4],[147.9 255.8],[138.4 272.1],[252.5 484.9],[28.3 50.6],[28.9 52.6],[26.9 50.6],[23.8 49.3],"(array([37.4, 52.9]),)","(array([37.9, 56.1]),)","(array([55.9, 97.3]),)","(array([ 90.2, 168.5]),)","(array([27.4, 48.8]),)","(array([42. , 72.2]),)"
2889, MI Leading Index (MoM)_1.5,EURNZD,3,0.9233333333333332,899.2,1194.2,[360.3 538.9],[471.2 723. ],[194.5 355.9],[212.8 415.5],[165.9 320.1],[258.3 495.1],[46.9 80.1],[45.  82.9],[38.  70.3],[26.1 54.9],"(array([54.5, 78.4]),)","(array([51.6, 79.9]),)","(array([55.5, 96.7]),)","(array([ 90.2, 168.5]),)","(array([27.1, 48.2]),)","(array([42. , 72.2]),)"
2890, MI Leading Index (MoM)_2,EURNZD,2,0.87,1031.4,1201.2,[417.6 613.8],[476.2 725. ],[230.5 419.3],[216.7 415.8],[187.1 357.8],[259.6 496.3],[ 62.6 104. ],[55.2 94.9],[53.5 96.7],[37.9 80.9],"(array([68.1, 97.7]),)","(array([52.4, 86. ]),)","(array([55.2, 96.6]),)","(array([ 90.2, 168.5]),)","(array([27. , 48.2]),)","(array([42. , 72.2]),)"
2891, MI Leading Index (MoM)_2.5,EURNZD,2,0.87,1129.4,1274.7,[465.2 664.2],[526.7 748. ],[257.2 451.4],[247.2 445.5],[208.1 393.9],[279.4 520.3],[ 79.5 129.7],[ 68.1 120.6],[ 67.  120.5],[ 61.8 121.4],"(array([ 81.6, 117.6]),)","(array([ 68.4, 115.5]),)","(array([55.3, 97.1]),)","(array([ 90.2, 168.5]),)","(array([27.3, 48.6]),)","(array([42. , 72.2]),)"
2892, MI Leading Index (MoM)_3,EURNZD,2,0.87,1319.8,1528.6,[524.8 795. ],[616.8 911.8],[282.9 511.2],[262.2 481.3],[241.9 488.7],[354.6 636.4],[ 90.5 146.7],[ 70.6 127.2],[ 78.1 140.9],[ 71.5 142.6],"(array([ 90.5, 132.4]),)","(array([ 76.7, 131.8]),)","(array([55.2, 97.1]),)","(array([ 90.2, 168.5]),)","(array([27.3, 48.7]),)","(array([42. , 72.2]),)"
2893, MI Leading Index (MoM)_3.5,EURNZD,2,0.89,1405.2,1645.3000000000002,[560.6 844.6],[675.7 969.6],[309.6 566.2],[284.1 547.6],[251.  503.2],[391.6 678.5],[107.  175.2],[ 73.4 135.7],[ 82.9 153.2],[ 83.8 170.4],"(array([107.7, 160.9]),)","(array([ 91.9, 160.5]),)","(array([55.3, 97.5]),)","(array([ 90.2, 168.5]),)","(array([27.4, 48.9]),)","(array([42. , 72.2]),)"
2894, MI Leading Index (MoM)_4,EURNZD,2,0.925,1481.0,1751.3,[590. 891.],[ 727.  1024.3],[329.5 608. ],[300.8 603. ],[260.5 526. ],[426.2 725.9],[119.4 198.7],[ 88.2 169.3],[ 93.8 175.8],[ 97.4 198.5],"(array([122.7, 185.8]),)","(array([120.3, 214.2]),)","(array([55.2, 97.8]),)","(array([ 90.2, 168.5]),)","(array([27.4, 49.2]),)","(array([42. , 72.2]),)"
2895, Manufacturing PMI _0.5,EURNZD,4,0.7,528.6,497.7000000000001,[206.9 321.7],[214.9 282.8],[131.9 257.5],[130.1 194. ],[ 75.  126.8],[ 84.8 129. ],[ 7.2 17.2],[ 6.9 17.2],[ 6.8 17.2],[ 7.4 18.4],"(array([14.2, 23.1]),)","(array([14.8, 24.4]),)","(array([ 75.5, 120. ]),)","(array([ 84.7, 125.7]),)","(array([32.9, 62. ]),)","(array([32.5, 60.4]),)"
2896, Manufacturing PMI _1,EURNZD,2,0.82,883.3,666.4,[302.  581.3],[278.  388.4],[198.3 446.9],[183.7 324.7],[103.8 179. ],[ 94.3 153.7],[17.7 36.3],[14.8 32.1],[20.8 43.7],[14.9 36.9],"(array([28.6, 45.8]),)","(array([29.9, 45.5]),)","(array([ 74. , 118.8]),)","(array([ 79.9, 121.1]),)","(array([33.7, 63.2]),)","(array([32. , 60.3]),)"
2897, Manufacturing PMI _1.5,EURNZD,2,0.755,914.4,696.3,[320.  594.4],[293.2 403.1],[203.8 450.3],[185.8 326.1],[116.2 198.5],[107.4 182. ],[27.5 54.3],[21.7 46.3],[34.8 68. ],[25.7 60.3],"(array([39.1, 67. ]),)","(array([38.2, 63.6]),)","(array([ 74. , 118.8]),)","(array([ 79.9, 121.1]),)","(array([33.7, 63.2]),)","(array([32. , 60.3]),)"
2898, Manufacturing PMI _2,EURNZD,2,0.86,961.9,733.2,[345.5 616.4],[310.7 422.5],[219.1 459.6],[189.2 328.8],[126.4 218.6],[121.4 217.3],[48.9 93. ],[33.5 73.2],[49.8 91.7],[47.7 94.3],"(array([60.1, 98.3]),)","(array([ 65.8, 104.4]),)","(array([ 74. , 118.8]),)","(array([ 79.9, 121.1]),)","(array([33.7, 63.2]),)","(array([32. , 60.3]),)"
2899, Manufacturing PMI _2.5,EURNZD,2,0.815,1187.0,1015.4,[436.7 750.3],[394.2 621.2],[265.6 514. ],[209.6 344.7],[171.  320.6],[184.6 363.8],[ 69.3 126.4],[ 62.4 123.4],[ 86.7 136.5],[ 90.2 141.7],"(array([ 81.4, 123.2]),)","(array([ 90.6, 132.7]),)","(array([ 75.7, 121. ]),)","(array([ 81.2, 121.3]),)","(array([35.1, 64.7]),)","(array([35.8, 63.4]),)"
2900, Manufacturing PMI _3,EURNZD,2,0.855,1243.2,1083.0,[464.1 779.1],[419.6 663.4],[286.1 549.2],[229.7 405.5],[177.9 325.2],[189.9 366.8],[ 97.  161.7],[ 91.  162.8],[109.3 162.4],[122.5 169.2],"(array([ 74.7, 118.6]),)","(array([ 71. , 115.4]),)","(array([ 75.7, 121. ]),)","(array([ 81.2, 121.3]),)","(array([35.1, 64.7]),)","(array([35.8, 63.4]),)"
2901, Manufacturing PMI _3.5,EURNZD,2,0.955,1300.8,1147.5,[500.  800.8],[456.6 690.9],[300.6 557.7],[243.1 414.1],[199.4 347.2],[213.5 392.4],[122.7 189.6],[120.3 194.6],[129.7 190.8],[132.2 189.2],"(array([ 82.1, 135.9]),)","(array([ 86.4, 147.3]),)","(array([ 75.7, 121. ]),)","(array([ 81.2, 121.3]),)","(array([35.1, 64.7]),)","(array([35.8, 63.4]),)"
2902, Manufacturing PMI _4,EURNZD,2,0.955,1449.1,1325.9,[576.3 872.8],[531.  794.9],[330.  578.6],[257.4 429. ],[246.3 444. ],[273.6 518.1],[139.1 212.9],[129.6 211.1],[146.2 218.6],[144.6 213. ],"(array([ 91.6, 150.3]),)","(array([108. , 174.2]),)","(array([ 75.7, 121. ]),)","(array([ 81.2, 121.3]),)","(array([35.1, 64.7]),)","(array([35.8, 63.4]),)"
2903, NAB Business Confidence _0.5,EURNZD,4,0.9375,606.7,422.8,[226.3 380.4],[189.1 233.7],[126.9 266.8],[104.8 151.7],[ 99.4 192.2],[ 84.2 141.3],[11.  22.8],[17.  28.3],[12.4 24.7],[12.1 24.7],"(array([19.2, 27.9]),)","(array([21.7, 30.6]),)","(array([ 74.3, 131.5]),)","(array([70.4, 95.1]),)","(array([37.5, 77.6]),)","(array([37.9, 60.8]),)"
2904, NAB Business Confidence _1,EURNZD,3,0.9233333333333332,843.2,787.3,[323.2 520. ],[328.7 458.6],[169.  326.5],[186.6 339.5],[154.2 285.9],[142.1 228.6],[24.6 46.9],[31.5 50.5],[31.1 52.5],[30.8 55.8],"(array([35.8, 51.3]),)","(array([36.7, 50.7]),)","(array([ 71.7, 115.6]),)","(array([70.4, 95.1]),)","(array([35.6, 63.5]),)","(array([37.9, 60.8]),)"
2905, NAB Business Confidence _1.5,EURNZD,3,0.7533333333333333,965.0,916.9,[387.5 577.5],[386.8 530.1],[199.5 378.8],[209.4 371.4],[188.  325.5],[177.4 285. ],[39. 72.],[49.3 75.6],[46.1 76.8],[41.7 75.9],"(array([51.2, 74.6]),)","(array([52.5, 71.9]),)","(array([ 70.2, 112.3]),)","(array([70.4, 95.1]),)","(array([34.7, 61.5]),)","(array([37.9, 60.8]),)"
2906, NAB Business Confidence _2,EURNZD,3,0.9366666666666666,1121.6999999999998,987.6,[454.9 666.8],[416.9 570.7],[230.  437.8],[217.3 387.6],[224.9 375.9],[199.6 313.4],[51.3 94.6],[ 61.2 100.7],[ 61.4 102.1],[55.9 98.7],"(array([67.7, 97.8]),)","(array([64.2, 96. ]),)","(array([ 69.9, 112.1]),)","(array([70.4, 95.1]),)","(array([34.7, 61.5]),)","(array([37.9, 60.8]),)"
2907, NAB Business Confidence _2.5,EURNZD,2,0.895,1226.1,1083.8000000000002,[494.6 731.5],[460.6 623.2],[251.5 485.5],[236.6 417.1],[243.1 413.7],[224.  344.3],[ 60.3 113.5],[ 70.3 116.4],[ 73.3 123.9],[ 74.5 129.6],"(array([ 84.9, 121.9]),)","(array([ 67.7, 105.8]),)","(array([ 68.7, 110.6]),)","(array([70.4, 95.1]),)","(array([33.8, 59.9]),)","(array([37.9, 60.8]),)"
2908, NAB Business Confidence _3,EURNZD,2,0.88,1336.9,1129.4,[534.9 802. ],[480.  649.4],[271.1 536.9],[254.5 442.6],[263.8 456.9],[225.5 347.1],[ 69.6 133.8],[ 79.7 138.5],[ 87.3 149.2],[ 92.2 151.8],"(array([104.3, 150. ]),)","(array([ 78.2, 120.3]),)","(array([ 68.2, 110.5]),)","(array([70.4, 95.1]),)","(array([33.8, 60.1]),)","(array([37.9, 60.8]),)"
2909, NAB Business Confidence _3.5,EURNZD,2,0.93,1416.3,1134.9,[564.9 851.4],[484.5 650.4],[288.6 569.8],[257.  445.2],[276.3 487.6],[227.5 347.5],[ 79.  152.9],[ 82.1 145. ],[ 96.3 166.4],[111.8 175.3],"(array([119.6, 168.8]),)","(array([ 93.2, 139.4]),)","(array([ 67.7, 109.4]),)","(array([70.4, 95.1]),)","(array([33.4, 58.8]),)","(array([37.9, 60.8]),)"
2910, NAB Business Confidence _4,EURNZD,2,0.91,1461.6,1153.3,[583.1 878.5],[499.3 654. ],[300.2 596.4],[261.7 450.5],[282.9 502.4],[237.7 355.2],[ 88.1 171.4],[ 90.1 165.5],[103.  181.2],[121.2 196.1],"(array([132.4, 189.7]),)","(array([110.6, 167.2]),)","(array([ 67.9, 109.7]),)","(array([70.4, 95.1]),)","(array([33.7, 59.1]),)","(array([37.9, 60.8]),)"
2911, NAB Business Survey _0.5,EURNZD,2,0.85,582.8,422.8,[227.8 355. ],[189.1 233.7],[133.1 257.5],[104.8 151.7],[ 94.8 176.4],[ 84.2 141.3],[11.7 23.3],[17.  28.3],[11.7 24.2],[12.1 24.7],"(array([19.3, 27.8]),)","(array([21.7, 30.6]),)","(array([ 78.9, 131.1]),)","(array([70.4, 95.1]),)","(array([38.7, 69.6]),)","(array([37.9, 60.8]),)"
2912, NAB Business Survey _1,EURNZD,2,0.88,839.8,787.3,[329.7 510.1],[328.7 458.6],[189.5 366.7],[186.6 339.5],[140.3 245.7],[142.1 228.6],[26.3 48.2],[31.5 50.5],[30.  52.4],[30.8 55.8],"(array([36.3, 52.2]),)","(array([36.7, 50.7]),)","(array([ 79.3, 131.5]),)","(array([70.4, 95.1]),)","(array([39. , 69.8]),)","(array([37.9, 60.8]),)"
2913, NAB Business Survey _1.5,EURNZD,4,0.9525,1019.2,916.9,[411.7 607.5],[386.8 530.1],[230.  431.4],[209.4 371.4],[181.7 323.4],[177.4 285. ],[42.8 76.2],[49.3 75.6],[45.  77.4],[41.7 75.9],"(array([53.3, 76.8]),)","(array([52.5, 71.9]),)","(array([ 79.3, 131.5]),)","(array([70.4, 95.1]),)","(array([39. , 69.8]),)","(array([37.9, 60.8]),)"
2914, NAB Business Survey _2,EURNZD,3,0.9466666666666668,1175.1,987.6,[475.8 699.3],[416.9 570.7],[262.8 501.1],[217.3 387.6],[213.  368.9],[199.6 313.4],[52.8 95.8],[ 61.2 100.7],[57. 99.],[55.9 98.7],"(array([68.3, 97.6]),)","(array([64.2, 96. ]),)","(array([ 79.3, 131.5]),)","(array([70.4, 95.1]),)","(array([39. , 69.8]),)","(array([37.9, 60.8]),)"
2915, NAB Business Survey _2.5,EURNZD,3,0.9466666666666668,1289.7,1083.8000000000002,[519.7 770. ],[460.6 623.2],[284.4 546.7],[236.6 417.1],[235.3 417.1],[224.  344.3],[ 63.1 116.2],[ 70.3 116.4],[ 69.6 122.6],[ 74.5 129.6],"(array([ 86.4, 123.1]),)","(array([ 67.7, 105.8]),)","(array([ 79.3, 131.5]),)","(array([70.4, 95.1]),)","(array([39. , 69.8]),)","(array([37.9, 60.8]),)"
2916, NAB Business Survey _3,EURNZD,3,0.9233333333333332,1397.5,1129.4,[560.6 836.9],[480.  649.4],[303.8 590.8],[254.5 442.6],[256.8 459.4],[225.5 347.1],[ 71.4 133.9],[ 79.7 138.5],[ 85.3 149.2],[ 92.2 151.8],"(array([104.7, 149.9]),)","(array([ 78.2, 120.3]),)","(array([ 79.3, 131.5]),)","(array([70.4, 95.1]),)","(array([39. , 69.8]),)","(array([37.9, 60.8]),)"
2917, NAB Business Survey _3.5,EURNZD,2,0.935,1493.3000000000002,1134.9,[596.7 896.6],[484.5 650.4],[321.1 622.5],[257.  445.2],[275.6 503.6],[227.5 347.5],[ 84.7 157.9],[ 82.1 145. ],[ 98.6 172.7],[111.8 175.3],"(array([122.7, 171.1]),)","(array([ 93.2, 139.4]),)","(array([ 78.5, 130.1]),)","(array([70.4, 95.1]),)","(array([38.7, 69.5]),)","(array([37.9, 60.8]),)"
2918, NAB Business Survey _4,EURNZD,2,0.935,1563.5,1153.3,[625.  938.5],[499.3 654. ],[336.  653.8],[261.7 450.5],[289.  526.1],[237.7 355.2],[ 93.7 176.2],[ 90.1 165.5],[109.7 193.1],[121.2 196.1],"(array([137.5, 193.4]),)","(array([110.6, 167.2]),)","(array([ 78.9, 130.5]),)","(array([70.4, 95.1]),)","(array([39. , 69.7]),)","(array([37.9, 60.8]),)"
2919, NAB Quarterly Business Confidence _0.5,EURNZD,4,0.6525,653.9000000000001,469.6,[258.3 395.6],[201.4 268.2],[154.5 283.5],[ 89.1 138. ],[103.9 195.1],[112.3 180. ],[14.5 27.1],[10.9 25.1],[ 7.3 18.8],[13.2 23.4],"(array([21., 29.]),)","(array([22.2, 29. ]),)","(array([ 82.3, 141.4]),)","(array([ 61.5, 100.1]),)","(array([43.5, 85.7]),)","(array([36.3, 71.7]),)"
2920, NAB Quarterly Business Confidence _1,EURNZD,2,0.925,900.5999999999999,567.1,[348.2 552.4],[246.8 320.3],[205.8 365.8],[116.2 182.4],[142.4 304.2],[130.6 211.4],[30.1 51. ],[27.1 51.2],[21.2 44.6],[22.4 41.6],"(array([37.1, 53. ]),)","(array([38., 54.]),)","(array([ 82.3, 141.4]),)","(array([ 61.5, 100.1]),)","(array([43.5, 85.7]),)","(array([36.3, 71.7]),)"
2921, NAB Quarterly Business Confidence _1.5,EURNZD,2,0.915,1073.1999999999998,624.9000000000001,[427.9 645.3],[273.6 351.3],[247.1 427.5],[119.2 185.9],[180.8 372.1],[154.3 248.9],[48.  78.2],[29.5 56.9],[36.1 68.6],[42.2 79.9],"(array([49.4, 73.7]),)","(array([54.8, 78.8]),)","(array([ 78.4, 132.3]),)","(array([ 61.5, 100.1]),)","(array([40.1, 75. ]),)","(array([36.3, 71.7]),)"
